Percentage served,Time in ms
0,107.984
1,108.447
2,108.570
3,108.704
4,108.826
5,109.043
6,109.247
7,109.386
8,109.568
9,109.691
10,109.830
11,110.224
12,110.518
13,122.109
14,122.420
15,122.668
16,122.948
17,123.196
18,123.423
19,123.713
20,123.910
21,124.199
22,124.442
23,125.237
24,131.558
25,131.860
26,131.996
27,132.065
28,132.165
29,132.333
30,132.473
31,132.520
32,132.604
33,132.708
34,132.827
35,132.949
36,133.130
37,133.399
38,134.773
39,136.191
40,136.302
41,136.453
42,136.525
43,136.585
44,136.690
45,136.836
46,136.925
47,137.020
48,137.107
49,137.196
50,137.358
51,137.431
52,137.506
53,137.653
54,137.808
55,137.925
56,138.088
57,138.461
58,140.077
59,145.732
60,145.828
61,146.040
62,146.369
63,146.676
64,147.019
65,147.327
66,147.779
67,149.615
68,150.021
69,150.222
70,150.497
71,151.167
72,151.647
73,152.035
74,152.478
75,155.137
76,155.340
77,155.475
78,155.716
79,155.966
80,156.300
81,157.570
82,159.726
83,159.861
84,159.936
85,160.016
86,160.079
87,160.178
88,160.338
89,160.445
90,160.550
91,160.740
92,161.044
93,161.474
94,164.193
95,164.448
96,164.653
97,164.744
98,165.275
99,165.797
100,170.851
