Percentage served,Time in ms
0,134.922
1,135.295
2,135.492
3,135.757
4,136.050
5,136.263
6,136.544
7,136.766
8,137.403
9,152.408
10,152.564
11,152.803
12,152.951
13,153.360
14,153.668
15,153.988
16,154.117
17,154.175
18,154.387
19,154.468
20,155.605
21,157.937
22,159.118
23,164.310
24,164.483
25,164.758
26,164.839
27,164.890
28,164.977
29,165.061
30,165.178
31,165.292
32,165.472
33,165.725
34,166.000
35,166.308
36,166.633
37,169.869
38,170.321
39,170.368
40,170.518
41,170.589
42,170.725
43,170.814
44,170.931
45,170.993
46,171.204
47,171.317
48,171.470
49,171.649
50,171.910
51,172.102
52,172.615
53,175.163
54,180.665
55,181.955
56,182.101
57,182.222
58,182.527
59,183.178
60,183.492
61,183.696
62,184.035
63,187.173
64,187.424
65,187.647
66,187.666
67,187.722
68,187.777
69,188.081
70,188.447
71,189.049
72,189.261
73,189.487
74,192.960
75,193.131
76,193.751
77,193.999
78,194.045
79,194.188
80,194.436
81,194.640
82,195.536
83,199.581
84,199.734
85,199.774
86,199.866
87,199.963
88,200.043
89,200.106
90,200.182
91,200.255
92,200.465
93,200.647
94,201.185
95,205.428
96,205.564
97,205.730
98,205.893
99,205.979
100,206.787
