Percentage served,Time in ms
0,246.365
1,247.965
2,249.453
3,250.304
4,251.585
5,252.212
6,253.113
7,253.660
8,254.390
9,255.882
10,256.271
11,257.830
12,258.417
13,261.113
14,262.434
15,262.912
16,263.809
17,265.569
18,267.296
19,267.471
20,268.550
21,269.912
22,270.630
23,272.690
24,274.353
25,274.737
26,274.940
27,275.099
28,275.504
29,275.805
30,276.257
31,276.709
32,277.261
33,277.920
34,278.096
35,278.853
36,279.165
37,279.642
38,280.049
39,280.427
40,281.084
41,281.413
42,281.829
43,282.963
44,283.457
45,284.271
46,285.154
47,285.339
48,285.883
49,286.032
50,286.204
51,286.961
52,287.297
53,287.494
54,288.178
55,288.564
56,289.362
57,289.740
58,290.803
59,291.339
60,291.835
61,292.823
62,293.219
63,294.082
64,294.365
65,294.820
66,295.451
67,295.708
68,296.400
69,296.763
70,297.545
71,298.045
72,298.783
73,299.431
74,299.662
75,299.804
76,300.048
77,300.409
78,301.853
79,302.282
80,302.888
81,303.185
82,303.678
83,304.594
84,305.431
85,306.077
86,306.471
87,306.750
88,307.091
89,307.664
90,308.681
91,309.546
92,310.097
93,310.778
94,311.919
95,312.740
96,313.150
97,314.369
98,317.188
99,320.411
100,342.921
