Percentage served,Time in ms
0,109.680
1,110.089
2,110.280
3,110.439
4,110.694
5,111.010
6,111.335
7,111.625
8,112.052
9,123.875
10,124.004
11,124.100
12,124.302
13,124.451
14,124.682
15,124.824
16,124.997
17,125.167
18,125.318
19,125.564
20,125.915
21,126.703
22,128.118
23,128.511
24,129.503
25,133.358
26,133.665
27,133.749
28,133.848
29,133.912
30,133.966
31,134.041
32,134.144
33,134.255
34,134.428
35,134.508
36,134.753
37,134.901
38,135.199
39,135.506
40,137.901
41,138.086
42,138.169
43,138.311
44,138.437
45,138.516
46,138.607
47,138.718
48,138.881
49,139.052
50,139.224
51,139.341
52,139.511
53,139.644
54,140.045
55,142.163
56,143.049
57,147.344
58,147.449
59,147.619
60,147.782
61,147.994
62,148.194
63,148.456
64,148.738
65,148.956
66,149.236
67,149.906
68,151.231
69,151.995
70,152.215
71,152.437
72,152.738
73,153.204
74,153.381
75,153.824
76,154.225
77,156.975
78,157.098
79,157.251
80,157.402
81,157.564
82,157.750
83,158.064
84,159.234
85,161.470
86,161.579
87,161.682
88,161.804
89,161.914
90,162.012
91,162.097
92,162.283
93,162.461
94,162.677
95,163.176
96,166.051
97,166.426
98,166.685
99,167.113
100,169.676
