Percentage served,Time in ms
0,298.531
1,303.594
2,305.194
3,306.144
4,307.596
5,309.682
6,310.915
7,312.297
8,313.981
9,314.854
10,319.484
11,321.472
12,323.553
13,325.240
14,325.963
15,327.519
16,327.759
17,328.413
18,329.406
19,330.198
20,331.001
21,331.333
22,333.295
23,334.005
24,336.221
25,337.380
26,338.551
27,339.695
28,340.056
29,340.656
30,341.654
31,342.007
32,342.155
33,342.596
34,342.892
35,343.266
36,343.569
37,344.293
38,344.865
39,345.277
40,345.912
41,346.800
42,347.065
43,347.436
44,347.876
45,348.722
46,348.871
47,349.048
48,350.124
49,350.231
50,350.575
51,350.971
52,351.412
53,352.759
54,353.225
55,354.010
56,354.557
57,356.036
58,356.725
59,358.221
60,359.580
61,361.113
62,361.564
63,362.472
64,364.124
65,364.902
66,366.152
67,366.504
68,367.095
69,367.474
70,368.996
71,370.347
72,370.708
73,371.191
74,373.675
75,375.209
76,377.114
77,378.988
78,379.203
79,379.914
80,380.656
81,381.574
82,382.099
83,382.497
84,383.892
85,384.795
86,385.148
87,385.689
88,386.375
89,388.789
90,389.993
91,390.358
92,390.767
93,391.633
94,392.657
95,393.285
96,394.219
97,395.976
98,396.874
99,400.720
100,403.559
