Percentage served,Time in ms
0,107.981
1,108.389
2,108.500
3,108.689
4,108.833
5,108.949
6,109.103
7,109.260
8,109.341
9,109.482
10,109.642
11,110.190
12,121.864
13,122.219
14,122.364
15,122.725
16,122.857
17,123.007
18,123.191
19,123.377
20,124.252
21,126.215
22,127.005
23,127.488
24,130.903
25,131.513
26,131.678
27,131.823
28,131.895
29,131.956
30,132.045
31,132.128
32,132.212
33,132.315
34,132.490
35,132.659
36,132.888
37,132.983
38,133.085
39,133.359
40,134.716
41,136.204
42,136.325
43,136.388
44,136.458
45,136.523
46,136.642
47,136.697
48,136.755
49,136.844
50,136.924
51,137.074
52,137.224
53,137.399
54,137.531
55,137.680
56,137.812
57,138.854
58,140.911
59,145.356
60,145.542
61,145.733
62,146.041
63,146.636
64,149.704
65,149.915
66,150.117
67,150.264
68,150.431
69,150.668
70,151.093
71,154.206
72,154.467
73,155.103
74,155.371
75,155.501
76,155.568
77,155.622
78,156.098
79,159.623
80,159.707
81,159.847
82,159.931
83,159.955
84,160.011
85,160.043
86,160.082
87,160.152
88,160.279
89,160.374
90,160.560
91,161.859
92,164.038
93,164.287
94,164.408
95,164.541
96,164.621
97,164.705
98,164.879
99,164.998
100,168.584
