Percentage served,Time in ms
0,163.353
1,163.805
2,164.045
3,165.100
4,165.381
5,166.482
6,167.700
7,168.614
8,178.793
9,181.419
10,184.712
11,185.809
12,186.216
13,187.603
14,189.337
15,190.230
16,191.049
17,191.999
18,192.490
19,196.319
20,198.629
21,198.788
22,198.979
23,199.083
24,199.207
25,199.358
26,199.515
27,199.695
28,199.996
29,200.169
30,200.441
31,200.791
32,201.175
33,201.506
34,202.379
35,202.843
36,204.051
37,205.392
38,205.847
39,205.999
40,206.075
41,206.168
42,206.297
43,206.451
44,206.759
45,206.907
46,207.297
47,207.471
48,207.558
49,208.040
50,208.418
51,208.646
52,209.230
53,210.652
54,212.138
55,212.980
56,215.272
57,218.971
58,219.379
59,219.894
60,221.294
61,221.924
62,222.900
63,225.346
64,225.715
65,225.989
66,226.265
67,226.634
68,226.890
69,227.719
70,228.615
71,229.026
72,230.303
73,232.505
74,233.048
75,233.981
76,234.284
77,234.854
78,236.162
79,237.023
80,239.196
81,240.871
82,241.059
83,241.167
84,241.290
85,241.403
86,241.483
87,241.695
88,242.389
89,243.713
90,244.492
91,247.358
92,247.804
93,248.000
94,248.355
95,249.929
96,252.407
97,252.947
98,258.302
99,262.224
100,272.806
