Percentage served,Time in ms
0,161.697
1,162.956
2,163.684
3,164.484
4,165.442
5,165.831
6,166.651
7,167.374
8,169.018
9,172.908
10,175.593
11,176.681
12,177.358
13,178.033
14,178.274
15,178.675
16,179.406
17,180.312
18,181.539
19,182.003
20,183.489
21,184.249
22,185.275
23,185.655
24,186.057
25,186.620
26,186.853
27,187.061
28,187.207
29,187.528
30,187.999
31,188.239
32,188.541
33,189.190
34,189.685
35,190.235
36,190.455
37,190.808
38,191.085
39,191.292
40,191.420
41,191.746
42,192.020
43,192.276
44,192.530
45,193.077
46,193.595
47,193.948
48,194.222
49,194.627
50,195.267
51,195.748
52,196.550
53,196.923
54,198.606
55,199.635
56,200.608
57,200.717
58,201.209
59,201.598
60,202.072
61,202.622
62,203.357
63,204.046
64,204.612
65,205.213
66,205.710
67,205.899
68,206.433
69,207.144
70,207.746
71,208.283
72,208.920
73,209.296
74,209.727
75,210.276
76,210.611
77,210.971
78,211.366
79,211.996
80,212.759
81,213.232
82,213.804
83,214.422
84,214.688
85,215.016
86,215.355
87,215.976
88,216.583
89,217.310
90,217.817
91,218.406
92,218.641
93,219.298
94,219.992
95,221.855
96,222.476
97,223.722
98,226.751
99,230.271
100,248.096
