Percentage served,Time in ms
0,108.410
1,108.794
2,108.953
3,109.082
4,109.287
5,109.422
6,109.600
7,109.778
8,109.933
9,110.080
10,110.330
11,111.107
12,122.319
13,122.730
14,122.937
15,123.269
16,123.696
17,123.973
18,124.688
19,126.160
20,127.112
21,127.398
22,127.677
23,128.209
24,131.931
25,132.161
26,132.312
27,132.415
28,132.524
29,132.604
30,132.715
31,132.775
32,132.855
33,132.974
34,133.064
35,133.212
36,133.261
37,133.353
38,133.452
39,133.516
40,133.671
41,133.791
42,134.079
43,134.794
44,136.376
45,136.719
46,136.886
47,136.953
48,137.054
49,137.133
50,137.280
51,137.317
52,137.439
53,137.527
54,137.609
55,137.691
56,137.830
57,137.972
58,138.113
59,138.253
60,138.425
61,138.632
62,139.470
63,146.046
64,146.385
65,146.711
66,150.028
67,150.402
68,150.674
69,150.865
70,151.503
71,154.538
72,155.090
73,155.540
74,155.636
75,155.784
76,155.944
77,156.196
78,156.445
79,156.559
80,156.892
81,158.404
82,160.101
83,160.341
84,160.402
85,160.476
86,160.549
87,160.658
88,160.810
89,160.938
90,161.012
91,161.191
92,161.431
93,162.194
94,164.683
95,165.001
96,165.341
97,165.460
98,165.793
99,166.333
100,170.929
