Percentage served,Time in ms
0,163.481
1,164.046
2,164.365
3,164.999
4,165.375
5,165.639
6,166.928
7,184.865
8,185.496
9,186.051
10,186.246
11,186.376
12,187.002
13,187.951
14,190.639
15,190.987
16,191.266
17,191.815
18,198.294
19,198.682
20,198.744
21,198.885
22,199.026
23,199.121
24,199.204
25,199.298
26,199.716
27,199.950
28,200.305
29,200.707
30,201.625
31,205.260
32,205.600
33,205.927
34,206.114
35,206.179
36,206.372
37,206.515
38,206.817
39,206.879
40,207.087
41,207.408
42,207.586
43,208.099
44,208.254
45,210.682
46,211.503
47,212.315
48,214.534
49,217.873
50,219.427
51,219.621
52,219.966
53,221.337
54,221.788
55,222.373
56,225.088
57,225.712
58,225.972
59,226.136
60,226.355
61,226.670
62,227.171
63,228.080
64,228.273
65,228.670
66,229.144
67,229.699
68,232.249
69,232.530
70,232.639
71,232.770
72,233.081
73,233.764
74,233.939
75,234.177
76,234.318
77,234.369
78,234.546
79,234.980
80,240.418
81,240.618
82,240.709
83,240.817
84,240.935
85,240.965
86,241.070
87,241.228
88,241.328
89,241.407
90,241.547
91,241.871
92,242.161
93,242.835
94,244.492
95,247.584
96,247.766
97,247.854
98,248.183
99,248.584
100,250.524
