Percentage served,Time in ms
0,994.228
1,994.236
2,994.274
3,994.310
4,994.316
5,994.328
6,994.394
7,994.400
8,994.485
9,994.516
10,994.522
11,994.571
12,994.574
13,994.639
14,994.641
15,994.654
16,994.672
17,994.676
18,994.775
19,994.818
20,994.826
21,994.855
22,994.861
23,994.887
24,994.919
25,994.921
26,994.938
27,994.943
28,994.974
29,994.982
30,994.987
31,995.004
32,995.052
33,995.095
34,995.099
35,995.122
36,995.124
37,995.141
38,995.158
39,995.185
40,995.198
41,995.214
42,995.220
43,995.255
44,995.304
45,995.380
46,995.401
47,995.429
48,995.545
49,995.558
50,995.612
51,995.674
52,995.700
53,995.827
54,996.058
55,996.149
56,996.359
57,996.381
58,996.528
59,996.529
60,996.531
61,996.534
62,996.621
63,996.635
64,996.637
65,996.641
66,996.689
67,996.742
68,996.797
69,996.812
70,996.830
71,996.862
72,996.868
73,996.903
74,996.928
75,996.933
76,996.948
77,996.986
78,997.041
79,997.045
80,997.063
81,997.085
82,997.097
83,997.217
84,997.231
85,997.283
86,997.284
87,997.361
88,997.458
89,997.467
90,997.496
91,997.522
92,997.535
93,997.572
94,997.604
95,997.605
96,997.624
97,997.716
98,999.652
99,1003.732
100,1003.732
