Percentage served,Time in ms
0,795.067
1,795.125
2,795.265
3,795.271
4,795.315
5,795.333
6,795.366
7,795.409
8,795.432
9,795.509
10,795.579
11,795.594
12,795.649
13,795.666
14,795.690
15,795.749
16,795.762
17,795.776
18,795.789
19,795.804
20,795.804
21,795.910
22,795.984
23,796.051
24,796.072
25,796.153
26,796.235
27,796.270
28,796.295
29,796.609
30,796.814
31,796.863
32,796.903
33,797.023
34,797.072
35,797.122
36,797.148
37,797.195
38,797.220
39,797.259
40,797.310
41,797.317
42,797.334
43,797.351
44,797.379
45,797.389
46,797.400
47,797.405
48,797.431
49,797.438
50,797.480
51,797.483
52,797.492
53,797.513
54,797.534
55,797.544
56,797.577
57,797.625
58,797.659
59,797.661
60,797.699
61,797.741
62,797.743
63,797.766
64,797.807
65,797.895
66,798.175
67,798.220
68,798.444
69,798.699
70,798.829
71,801.101
72,801.786
73,835.744
74,836.159
75,836.256
76,838.610
77,838.861
78,839.587
79,839.936
80,840.577
81,840.785
82,855.310
83,858.479
84,860.869
85,867.950
86,869.642
87,873.374
88,876.216
89,876.396
90,877.721
91,878.533
92,878.636
93,881.305
94,882.414
95,885.058
96,885.387
97,887.950
98,888.540
99,899.412
100,899.412
