Percentage served,Time in ms
0,1286.564
1,1287.266
2,1287.870
3,1287.983
4,1288.090
5,1290.007
6,1290.331
7,1290.400
8,1290.400
9,1290.508
10,1290.549
11,1290.585
12,1290.632
13,1290.660
14,1290.713
15,1290.721
16,1290.744
17,1290.815
18,1290.886
19,1291.289
20,1291.527
21,1291.607
22,1291.607
23,1291.772
24,1291.774
25,1291.818
26,1291.839
27,1291.867
28,1291.875
29,1291.889
30,1291.914
31,1291.965
32,1291.967
33,1291.979
34,1291.990
35,1292.064
36,1292.064
37,1292.124
38,1292.129
39,1292.133
40,1292.145
41,1292.175
42,1292.248
43,1292.282
44,1292.392
45,1292.448
46,1292.684
47,1292.841
48,1292.843
49,1292.870
50,1293.004
51,1293.004
52,1293.014
53,1293.020
54,1293.053
55,1293.165
56,1293.251
57,1293.306
58,1293.341
59,1293.345
60,1293.406
61,1293.406
62,1294.080
63,1294.261
64,1294.292
65,1294.292
66,1294.525
67,1294.674
68,1294.709
69,1295.141
70,1295.470
71,1295.846
72,1295.861
73,1295.875
74,1295.906
75,1296.023
76,1296.030
77,1296.065
78,1296.086
79,1296.086
80,1296.229
81,1296.433
82,1296.451
83,1296.962
84,1297.081
85,1297.143
86,1297.255
87,1297.371
88,1298.605
89,1299.621
90,1299.625
91,1299.941
92,1300.024
93,1300.024
94,1301.012
95,1303.527
96,1305.659
97,1306.731
98,1308.296
99,1318.621
100,1318.621
