Percentage served,Time in ms
0,799.038
1,799.377
2,799.462
3,799.503
4,799.508
5,799.519
6,799.536
7,799.566
8,799.568
9,799.583
10,799.643
11,799.659
12,799.668
13,799.706
14,799.724
15,799.777
16,799.778
17,799.816
18,799.819
19,799.826
20,799.833
21,799.842
22,799.858
23,799.884
24,799.888
25,799.893
26,799.940
27,799.950
28,800.053
29,800.084
30,800.089
31,800.149
32,800.184
33,800.227
34,800.260
35,800.309
36,800.317
37,800.363
38,800.405
39,800.635
40,800.672
41,800.785
42,800.791
43,800.882
44,800.904
45,800.932
46,800.948
47,800.974
48,800.998
49,801.021
50,801.024
51,801.055
52,801.066
53,801.131
54,801.134
55,801.151
56,801.154
57,801.203
58,801.229
59,801.265
60,801.271
61,801.281
62,801.312
63,801.369
64,801.380
65,801.413
66,801.414
67,801.513
68,801.516
69,801.545
70,801.598
71,801.604
72,801.651
73,801.696
74,801.701
75,801.734
76,801.740
77,801.763
78,801.819
79,801.874
80,801.901
81,801.966
82,801.981
83,801.998
84,802.066
85,802.167
86,802.211
87,802.334
88,802.498
89,802.718
90,802.752
91,802.858
92,802.877
93,803.376
94,803.407
95,803.865
96,804.141
97,804.532
98,807.974
99,812.047
100,812.047
