Percentage served,Time in ms
0,795.257
1,795.709
2,795.769
3,795.916
4,795.965
5,796.022
6,796.033
7,796.041
8,796.058
9,796.145
10,796.152
11,796.156
12,796.175
13,796.297
14,796.351
15,796.362
16,796.384
17,796.427
18,796.452
19,796.523
20,796.558
21,796.589
22,796.593
23,796.656
24,796.676
25,796.740
26,796.752
27,796.774
28,796.833
29,796.932
30,796.980
31,796.991
32,797.010
33,797.088
34,797.112
35,797.168
36,797.215
37,797.350
38,797.372
39,797.465
40,797.485
41,797.521
42,797.539
43,797.639
44,797.647
45,797.659
46,797.659
47,797.740
48,797.749
49,797.800
50,797.811
51,797.821
52,797.837
53,797.904
54,797.911
55,797.929
56,797.956
57,797.971
58,797.982
59,797.988
60,797.999
61,798.012
62,798.035
63,798.060
64,798.063
65,798.095
66,798.109
67,798.127
68,798.134
69,798.165
70,798.182
71,798.207
72,798.210
73,798.213
74,798.214
75,798.226
76,798.242
77,798.253
78,798.278
79,798.318
80,798.320
81,798.358
82,798.438
83,798.525
84,798.599
85,798.642
86,798.659
87,798.700
88,798.728
89,798.796
90,798.811
91,798.865
92,798.889
93,799.045
94,799.065
95,799.205
96,799.249
97,799.697
98,799.928
99,800.967
100,800.967
