Percentage served,Time in ms
0,1195.645
1,1195.790
2,1195.809
3,1195.831
4,1195.861
5,1195.865
6,1195.890
7,1195.928
8,1195.943
9,1195.994
10,1196.043
11,1196.050
12,1196.052
13,1196.056
14,1196.058
15,1196.061
16,1196.106
17,1196.123
18,1196.155
19,1196.161
20,1196.188
21,1196.211
22,1196.225
23,1196.243
24,1196.255
25,1196.266
26,1196.268
27,1196.281
28,1196.297
29,1196.312
30,1196.355
31,1196.368
32,1196.369
33,1196.400
34,1196.405
35,1196.427
36,1196.468
37,1196.486
38,1196.522
39,1196.551
40,1196.614
41,1196.656
42,1196.659
43,1196.666
44,1196.796
45,1196.816
46,1196.828
47,1196.852
48,1196.902
49,1196.913
50,1196.988
51,1197.051
52,1197.114
53,1197.123
54,1197.145
55,1197.382
56,1197.392
57,1197.393
58,1197.791
59,1198.195
60,1198.338
61,1198.344
62,1198.372
63,1198.427
64,1198.480
65,1198.486
66,1198.575
67,1198.614
68,1198.614
69,1198.632
70,1198.649
71,1198.677
72,1198.751
73,1198.803
74,1198.840
75,1198.916
76,1198.954
77,1198.962
78,1199.021
79,1199.025
80,1199.045
81,1199.066
82,1199.088
83,1199.129
84,1199.212
85,1199.258
86,1199.263
87,1199.279
88,1199.306
89,1199.357
90,1199.385
91,1199.391
92,1199.461
93,1199.535
94,1199.591
95,1199.595
96,1199.869
97,1200.587
98,1202.189
99,1203.728
100,1203.728
