Percentage served,Time in ms
0,1231.644
1,1231.830
2,1231.894
3,1231.979
4,1232.115
5,1233.061
6,1233.757
7,1233.949
8,1234.092
9,1234.327
10,1234.354
11,1234.363
12,1234.377
13,1234.395
14,1234.481
15,1234.489
16,1234.524
17,1234.524
18,1234.534
19,1234.535
20,1234.601
21,1234.626
22,1234.638
23,1234.659
24,1234.734
25,1234.799
26,1234.801
27,1234.858
28,1235.196
29,1235.228
30,1235.269
31,1235.320
32,1235.354
33,1235.431
34,1235.432
35,1235.543
36,1235.544
37,1235.545
38,1235.565
39,1235.573
40,1235.747
41,1235.764
42,1235.771
43,1235.786
44,1235.796
45,1235.805
46,1235.832
47,1235.892
48,1235.898
49,1235.916
50,1235.924
51,1235.924
52,1235.941
53,1235.947
54,1235.949
55,1235.969
56,1235.974
57,1235.998
58,1236.143
59,1236.145
60,1236.286
61,1236.314
62,1236.433
63,1236.463
64,1236.643
65,1236.730
66,1236.779
67,1236.854
68,1236.937
69,1236.944
70,1237.000
71,1237.091
72,1237.098
73,1237.105
74,1237.133
75,1237.140
76,1237.193
77,1237.209
78,1237.233
79,1237.297
80,1237.353
81,1237.363
82,1237.389
83,1237.505
84,1237.505
85,1237.552
86,1237.584
87,1237.597
88,1237.679
89,1238.029
90,1238.769
91,1239.327
92,1239.727
93,1239.808
94,1240.251
95,1240.438
96,1241.022
97,1241.219
98,1241.369
99,1241.516
100,1241.516
