Percentage served,Time in ms
0,1392.499
1,1392.659
2,1392.679
3,1392.691
4,1392.691
5,1392.692
6,1392.738
7,1392.815
8,1392.823
9,1392.862
10,1392.928
11,1392.928
12,1392.934
13,1393.025
14,1393.041
15,1393.137
16,1393.249
17,1393.303
18,1393.303
19,1393.404
20,1393.407
21,1393.438
22,1393.468
23,1393.610
24,1393.612
25,1393.642
26,1393.642
27,1393.661
28,1393.819
29,1393.822
30,1393.884
31,1394.033
32,1394.094
33,1394.094
34,1394.231
35,1394.322
36,1394.412
37,1394.440
38,1394.468
39,1394.932
40,1394.932
41,1395.007
42,1395.125
43,1395.443
44,1395.648
45,1395.655
46,1395.737
47,1395.737
48,1395.761
49,1395.788
50,1395.798
51,1395.815
52,1395.874
53,1395.921
54,1395.921
55,1395.974
56,1396.025
57,1396.026
58,1396.050
59,1396.059
60,1396.076
61,1396.076
62,1396.181
63,1396.230
64,1396.258
65,1396.404
66,1396.411
67,1396.454
68,1396.454
69,1396.527
70,1396.536
71,1396.585
72,1396.627
73,1396.662
74,1396.672
75,1396.698
76,1396.698
77,1396.709
78,1396.741
79,1396.760
80,1396.784
81,1396.900
82,1396.908
83,1396.908
84,1396.950
85,1397.000
86,1397.063
87,1397.189
88,1397.244
89,1397.258
90,1397.258
91,1397.268
92,1397.352
93,1397.373
94,1397.521
95,1398.071
96,1398.752
97,1398.752
98,1398.782
99,1404.474
100,1404.474
