Percentage served,Time in ms
0,795.191
1,795.270
2,795.300
3,795.462
4,795.474
5,795.485
6,795.490
7,795.527
8,795.542
9,795.556
10,795.579
11,795.599
12,795.601
13,795.613
14,795.626
15,795.639
16,795.664
17,795.689
18,795.726
19,795.765
20,795.767
21,795.773
22,795.779
23,795.821
24,795.828
25,795.856
26,795.888
27,795.905
28,795.906
29,795.972
30,795.976
31,796.038
32,796.088
33,796.135
34,796.152
35,796.241
36,796.276
37,796.301
38,796.360
39,796.464
40,796.545
41,796.765
42,796.823
43,796.921
44,796.949
45,797.011
46,797.046
47,797.108
48,797.111
49,797.186
50,797.202
51,797.217
52,797.235
53,797.249
54,797.290
55,797.324
56,797.335
57,797.339
58,797.354
59,797.368
60,797.388
61,797.394
62,797.406
63,797.421
64,797.445
65,797.447
66,797.491
67,797.500
68,797.522
69,797.532
70,797.565
71,797.567
72,797.587
73,797.588
74,797.616
75,797.620
76,797.645
77,797.653
78,797.668
79,797.675
80,797.710
81,797.748
82,797.783
83,797.812
84,797.824
85,797.835
86,797.861
87,797.868
88,797.885
89,797.892
90,797.927
91,797.930
92,797.941
93,797.948
94,798.237
95,798.243
96,798.349
97,798.412
98,801.025
99,801.027
100,842.872
