Percentage served,Time in ms
0,809.262
1,809.304
2,809.741
3,809.742
4,809.880
5,809.886
6,810.052
7,810.055
8,810.177
9,810.179
10,810.226
11,810.267
12,810.295
13,810.298
14,810.327
15,810.351
16,810.391
17,810.428
18,810.450
19,810.479
20,810.498
21,810.507
22,810.544
23,810.554
24,810.626
25,810.697
26,810.778
27,810.843
28,810.850
29,810.913
30,810.972
31,810.989
32,811.026
33,811.056
34,811.097
35,811.279
36,811.306
37,811.363
38,811.389
39,811.409
40,811.433
41,811.485
42,811.519
43,811.525
44,811.540
45,811.604
46,811.645
47,811.691
48,811.702
49,811.727
50,811.732
51,811.737
52,811.748
53,811.762
54,811.768
55,811.777
56,811.877
57,811.898
58,811.951
59,812.022
60,812.028
61,812.031
62,812.127
63,812.144
64,812.214
65,812.221
66,812.250
67,812.256
68,812.293
69,812.342
70,812.473
71,812.474
72,812.547
73,812.594
74,812.741
75,812.859
76,812.889
77,812.973
78,813.054
79,813.304
80,813.307
81,813.376
82,813.397
83,813.683
84,813.720
85,813.763
86,813.998
87,814.471
88,814.581
89,815.028
90,815.361
91,816.003
92,816.603
93,817.028
94,817.112
95,819.515
96,820.123
97,821.996
98,822.828
99,875.960
100,875.960
