Percentage served,Time in ms
0,994.289
1,994.366
2,994.367
3,994.479
4,994.492
5,994.523
6,994.547
7,994.555
8,994.612
9,994.636
10,994.644
11,994.644
12,994.710
13,994.732
14,994.744
15,994.767
16,994.772
17,994.825
18,994.835
19,994.862
20,994.871
21,994.873
22,994.873
23,994.895
24,994.964
25,994.966
26,994.982
27,994.998
28,995.029
29,995.046
30,995.047
31,995.072
32,995.083
33,995.160
34,995.205
35,995.216
36,995.251
37,995.299
38,995.357
39,995.364
40,995.377
41,995.383
42,995.512
43,995.743
44,996.250
45,996.351
46,996.367
47,996.431
48,996.457
49,996.461
50,996.491
51,996.591
52,996.722
53,996.744
54,996.755
55,996.787
56,996.810
57,996.838
58,996.868
59,996.873
60,996.883
61,996.885
62,996.918
63,996.959
64,996.983
65,997.008
66,997.009
67,997.034
68,997.066
69,997.067
70,997.115
71,997.135
72,997.144
73,997.205
74,997.242
75,997.249
76,997.255
77,997.292
78,997.354
79,997.374
80,997.390
81,997.394
82,997.426
83,997.444
84,997.574
85,997.574
86,997.584
87,997.605
88,997.737
89,997.787
90,997.938
91,998.082
92,998.102
93,998.218
94,998.349
95,998.500
96,998.672
97,999.256
98,1002.504
99,1615.784
100,1615.784
