Percentage served,Time in ms
0,993.814
1,993.883
2,993.930
3,994.005
4,994.026
5,994.041
6,994.136
7,994.139
8,994.231
9,994.235
10,994.287
11,994.302
12,994.306
13,994.323
14,994.361
15,994.375
16,994.383
17,994.437
18,994.487
19,994.493
20,994.501
21,994.518
22,994.555
23,994.563
24,994.568
25,994.575
26,994.608
27,994.636
28,994.682
29,994.688
30,994.729
31,994.738
32,994.804
33,994.823
34,994.852
35,994.860
36,994.864
37,994.867
38,994.894
39,994.899
40,994.931
41,994.937
42,994.944
43,994.968
44,994.987
45,995.018
46,995.036
47,995.203
48,995.219
49,995.312
50,995.355
51,995.393
52,995.441
53,995.515
54,995.659
55,995.699
56,995.860
57,996.012
58,996.164
59,996.177
60,996.314
61,996.428
62,996.431
63,996.460
64,996.474
65,996.506
66,996.516
67,996.548
68,996.625
69,996.654
70,996.661
71,996.679
72,996.688
73,996.716
74,996.728
75,996.744
76,996.747
77,996.752
78,996.772
79,996.819
80,996.835
81,996.868
82,996.891
83,996.910
84,996.912
85,996.926
86,996.958
87,996.971
88,997.104
89,997.104
90,997.123
91,997.143
92,997.172
93,997.298
94,997.354
95,997.619
96,997.654
97,998.086
98,998.822
99,999.375
100,999.375
