Percentage served,Time in ms
0,796.919
1,797.225
2,797.265
3,797.274
4,797.309
5,797.385
6,797.424
7,797.458
8,797.460
9,797.500
10,797.503
11,797.545
12,797.577
13,797.651
14,797.663
15,797.738
16,797.754
17,797.831
18,797.836
19,797.845
20,797.848
21,797.860
22,797.865
23,797.878
24,797.881
25,797.915
26,797.919
27,797.968
28,797.989
29,798.005
30,798.041
31,798.054
32,798.063
33,798.123
34,798.139
35,798.184
36,798.209
37,798.236
38,798.262
39,798.429
40,798.450
41,798.592
42,798.604
43,798.774
44,798.796
45,798.936
46,798.954
47,799.030
48,799.061
49,799.077
50,799.090
51,799.127
52,799.137
53,799.170
54,799.204
55,799.246
56,799.260
57,799.267
58,799.268
59,799.285
60,799.312
61,799.353
62,799.364
63,799.390
64,799.415
65,799.459
66,799.480
67,799.502
68,799.533
69,799.547
70,799.561
71,799.618
72,799.655
73,799.669
74,799.691
75,799.763
76,799.795
77,799.839
78,799.850
79,799.889
80,799.913
81,799.947
82,799.955
83,800.022
84,800.057
85,800.126
86,800.165
87,800.224
88,800.235
89,800.247
90,800.313
91,800.372
92,800.400
93,800.699
94,800.859
95,801.834
96,802.065
97,803.195
98,803.464
99,805.753
100,805.753
