Percentage served,Time in ms
0,795.294
1,795.389
2,795.437
3,795.512
4,795.514
5,795.557
6,795.565
7,795.636
8,795.644
9,795.660
10,795.678
11,795.700
12,795.702
13,795.758
14,795.761
15,795.776
16,795.784
17,795.800
18,795.824
19,795.830
20,795.839
21,795.850
22,795.858
23,795.869
24,795.870
25,795.874
26,795.882
27,795.898
28,795.899
29,795.935
30,795.946
31,795.973
32,796.002
33,796.071
34,796.097
35,796.111
36,796.180
37,796.281
38,796.289
39,796.365
40,796.386
41,796.449
42,796.459
43,796.582
44,796.879
45,797.041
46,797.046
47,797.137
48,797.155
49,797.184
50,797.266
51,797.270
52,797.343
53,797.352
54,797.363
55,797.369
56,797.383
57,797.394
58,797.442
59,797.443
60,797.455
61,797.458
62,797.486
63,797.489
64,797.529
65,797.531
66,797.553
67,797.555
68,797.573
69,797.578
70,797.595
71,797.612
72,797.650
73,797.691
74,797.722
75,797.751
76,797.779
77,797.782
78,797.830
79,797.868
80,797.963
81,797.965
82,798.013
83,798.046
84,798.076
85,798.107
86,798.119
87,798.151
88,798.171
89,798.185
90,798.273
91,798.307
92,798.540
93,798.553
94,798.631
95,799.103
96,799.729
97,799.897
98,800.001
99,807.169
100,808.454
