Percentage served,Time in ms
0,795.335
1,795.622
2,795.679
3,795.715
4,795.732
5,795.757
6,795.765
7,795.878
8,795.937
9,795.956
10,795.971
11,796.025
12,796.030
13,796.077
14,796.085
15,796.112
16,796.127
17,796.153
18,796.156
19,796.201
20,796.207
21,796.252
22,796.252
23,796.262
24,796.283
25,796.290
26,796.297
27,796.362
28,796.385
29,796.421
30,796.435
31,796.489
32,796.496
33,796.556
34,796.562
35,796.566
36,796.573
37,796.697
38,796.732
39,796.807
40,796.815
41,796.868
42,796.964
43,796.985
44,796.991
45,797.095
46,797.097
47,797.137
48,797.148
49,797.164
50,797.207
51,797.225
52,797.351
53,797.351
54,797.408
55,797.409
56,797.431
57,797.450
58,797.492
59,797.501
60,797.508
61,797.518
62,797.528
63,797.541
64,797.554
65,797.566
66,797.581
67,797.595
68,797.639
69,797.673
70,797.715
71,797.729
72,797.751
73,797.758
74,797.780
75,797.783
76,797.836
77,797.860
78,797.908
79,797.938
80,797.991
81,797.999
82,798.011
83,798.063
84,798.093
85,798.095
86,798.152
87,798.160
88,798.196
89,798.198
90,798.271
91,798.306
92,798.319
93,798.411
94,798.557
95,798.558
96,798.798
97,798.897
98,798.991
99,799.230
100,800.162
