Percentage served,Time in ms
0,1231.607
1,1234.257
2,1234.272
3,1234.385
4,1234.431
5,1234.491
6,1234.503
7,1234.533
8,1234.535
9,1234.557
10,1234.634
11,1234.687
12,1234.693
13,1234.728
14,1234.754
15,1234.840
16,1234.970
17,1234.970
18,1234.970
19,1234.983
20,1235.084
21,1235.367
22,1235.415
23,1235.554
24,1235.558
25,1235.599
26,1235.629
27,1235.658
28,1235.691
29,1235.698
30,1235.741
31,1235.753
32,1235.771
33,1235.802
34,1235.805
35,1235.839
36,1235.844
37,1235.845
38,1235.853
39,1235.866
40,1235.872
41,1235.890
42,1235.925
43,1235.946
44,1235.948
45,1236.006
46,1236.014
47,1236.024
48,1236.044
49,1236.113
50,1236.155
51,1236.155
52,1236.169
53,1236.202
54,1236.221
55,1236.228
56,1236.267
57,1236.542
58,1236.589
59,1236.813
60,1236.872
61,1236.907
62,1236.974
63,1237.015
64,1237.034
65,1237.046
66,1237.046
67,1237.130
68,1237.139
69,1237.172
70,1237.220
71,1237.287
72,1237.364
73,1237.395
74,1237.511
75,1237.536
76,1237.610
77,1237.630
78,1237.637
79,1237.673
80,1238.294
81,1238.327
82,1238.428
83,1238.546
84,1238.546
85,1239.577
86,1239.588
87,1239.716
88,1239.892
89,1239.954
90,1240.084
91,1240.181
92,1240.250
93,1240.377
94,1240.923
95,1241.174
96,1241.211
97,1241.525
98,1242.222
99,1246.629
100,1246.629
