Percentage served,Time in ms
0,797.961
1,797.988
2,798.025
3,798.079
4,798.123
5,798.162
6,798.168
7,798.246
8,798.246
9,798.272
10,798.284
11,798.310
12,798.390
13,798.442
14,798.443
15,798.455
16,798.458
17,798.466
18,798.469
19,798.480
20,798.560
21,798.582
22,798.622
23,798.665
24,798.688
25,798.735
26,798.742
27,798.869
28,798.869
29,798.909
30,798.939
31,798.989
32,798.992
33,799.014
34,799.021
35,799.162
36,799.191
37,799.238
38,799.238
39,799.356
40,799.451
41,799.478
42,799.496
43,799.548
44,799.566
45,799.690
46,799.698
47,799.810
48,799.878
49,799.915
50,799.981
51,799.999
52,800.016
53,800.030
54,800.030
55,800.049
56,800.052
57,800.085
58,800.094
59,800.116
60,800.120
61,800.183
62,800.210
63,800.220
64,800.247
65,800.265
66,800.292
67,800.333
68,800.346
69,800.363
70,800.392
71,800.426
72,800.429
73,800.444
74,800.487
75,800.520
76,800.540
77,800.554
78,800.621
79,800.646
80,800.651
81,800.718
82,800.726
83,800.867
84,800.883
85,800.948
86,801.008
87,801.131
88,801.221
89,801.327
90,801.429
91,801.575
92,801.671
93,801.794
94,802.005
95,802.316
96,802.434
97,802.922
98,802.938
99,803.605
100,803.605
