Percentage served,Time in ms
0,1252.822
1,1254.163
2,1254.897
3,1255.146
4,1255.146
5,1255.438
6,1258.021
7,1291.802
8,1292.668
9,1293.971
10,1293.984
11,1293.984
12,1295.224
13,1295.242
14,1295.598
15,1296.292
16,1296.297
17,1296.316
18,1296.316
19,1296.694
20,1297.055
21,1297.097
22,1297.106
23,1297.431
24,1297.650
25,1297.912
26,1297.912
27,1299.532
28,1299.913
29,1300.399
30,1300.405
31,1448.582
32,1448.668
33,1448.668
34,1448.937
35,1449.043
36,1449.093
37,1449.099
38,1449.253
39,1449.254
40,1449.254
41,1449.443
42,1449.569
43,1449.604
44,1449.621
45,1449.700
46,1449.898
47,1449.898
48,1450.079
49,1450.439
50,1450.659
51,1450.675
52,1450.796
53,1450.896
54,1450.896
55,1450.956
56,1451.038
57,1451.148
58,1451.405
59,1451.663
60,1451.706
61,1451.706
62,1451.802
63,1451.855
64,1451.986
65,1452.135
66,1452.389
67,1452.394
68,1452.394
69,1452.423
70,1452.737
71,1452.760
72,1452.878
73,1452.916
74,1452.973
75,1453.027
76,1453.027
77,1453.072
78,1453.529
79,1453.645
80,1454.444
81,1454.841
82,1454.931
83,1454.931
84,1455.095
85,1455.162
86,1455.183
87,1455.634
88,1455.840
89,1455.893
90,1455.893
91,1456.499
92,1459.125
93,1459.129
94,1460.051
95,1466.923
96,1466.988
97,1466.988
98,1468.207
99,1481.615
100,1481.615
