Percentage served,Time in ms
0,810.044
1,810.226
2,810.245
3,810.253
4,810.377
5,810.403
6,810.493
7,810.516
8,810.706
9,810.732
10,810.811
11,810.840
12,811.009
13,811.143
14,811.339
15,811.480
16,811.500
17,811.715
18,811.751
19,811.920
20,811.949
21,811.989
22,812.004
23,812.076
24,812.099
25,812.122
26,812.143
27,812.217
28,812.385
29,812.416
30,812.502
31,812.504
32,812.575
33,812.664
34,812.768
35,812.823
36,812.900
37,812.922
38,812.977
39,813.142
40,813.213
41,813.324
42,813.330
43,813.373
44,813.385
45,813.528
46,813.592
47,813.693
48,813.827
49,813.902
50,813.967
51,814.085
52,814.204
53,814.321
54,815.355
55,815.879
56,816.877
57,817.145
58,818.668
59,818.755
60,819.164
61,821.160
62,821.599
63,821.794
64,821.879
65,821.935
66,822.419
67,822.724
68,822.813
69,823.005
70,823.073
71,823.370
72,823.612
73,823.726
74,823.743
75,823.852
76,824.163
77,824.280
78,824.968
79,825.180
80,826.755
81,828.706
82,830.061
83,831.016
84,833.833
85,834.093
86,841.786
87,846.971
88,850.681
89,859.088
90,859.909
91,864.128
92,864.687
93,868.426
94,868.476
95,878.456
96,879.095
97,883.079
98,891.586
99,906.829
100,906.829
