Percentage served,Time in ms
0,1233.983
1,1234.256
2,1234.466
3,1234.477
4,1234.479
5,1234.483
6,1234.510
7,1234.511
8,1234.541
9,1234.543
10,1234.545
11,1234.548
12,1234.553
13,1234.578
14,1234.587
15,1234.609
16,1234.639
17,1234.639
18,1234.673
19,1234.738
20,1234.751
21,1234.763
22,1235.072
23,1235.175
24,1235.177
25,1235.408
26,1235.409
27,1235.487
28,1235.539
29,1235.550
30,1235.646
31,1235.736
32,1235.744
33,1235.789
34,1235.818
35,1235.844
36,1235.859
37,1235.862
38,1235.892
39,1235.900
40,1235.921
41,1235.924
42,1235.947
43,1235.974
44,1236.012
45,1236.039
46,1236.048
47,1236.060
48,1236.070
49,1236.072
50,1236.072
51,1236.072
52,1236.072
53,1236.075
54,1236.108
55,1236.112
56,1236.112
57,1236.143
58,1236.176
59,1236.189
60,1236.205
61,1236.206
62,1236.220
63,1236.246
64,1236.278
65,1236.487
66,1236.627
67,1236.710
68,1236.711
69,1236.729
70,1236.880
71,1236.949
72,1237.032
73,1237.037
74,1237.065
75,1237.074
76,1237.083
77,1237.122
78,1237.237
79,1237.278
80,1237.281
81,1237.282
82,1237.292
83,1237.297
84,1237.297
85,1237.306
86,1237.386
87,1237.532
88,1237.539
89,1237.540
90,1237.644
91,1238.653
92,1239.601
93,1239.696
94,1239.765
95,1239.878
96,1239.961
97,1239.988
98,1240.065
99,1241.850
100,1241.850
