Percentage served,Time in ms
0,797.999
1,798.098
2,798.136
3,798.187
4,798.194
5,798.273
6,798.329
7,798.413
8,798.437
9,798.486
10,798.525
11,798.535
12,798.554
13,798.572
14,798.662
15,798.680
16,798.683
17,798.689
18,798.731
19,798.753
20,798.753
21,798.767
22,798.768
23,798.781
24,798.787
25,798.823
26,798.879
27,798.907
28,798.919
29,798.934
30,798.985
31,799.014
32,799.135
33,799.142
34,799.151
35,799.248
36,799.255
37,799.440
38,799.451
39,799.745
40,799.809
41,799.924
42,799.933
43,800.024
44,800.032
45,800.052
46,800.064
47,800.136
48,800.164
49,800.201
50,800.208
51,800.227
52,800.247
53,800.280
54,800.297
55,800.330
56,800.342
57,800.367
58,800.380
59,800.441
60,800.448
61,800.455
62,800.463
63,800.530
64,800.537
65,800.549
66,800.550
67,800.572
68,800.582
69,800.599
70,800.600
71,800.629
72,800.633
73,800.655
74,800.677
75,800.702
76,800.755
77,800.763
78,800.766
79,800.796
80,800.818
81,800.848
82,800.859
83,800.865
84,800.865
85,800.881
86,800.936
87,800.986
88,801.014
89,801.073
90,801.153
91,801.193
92,801.256
93,801.296
94,801.512
95,801.794
96,801.925
97,803.026
98,803.177
99,808.501
100,808.501
