Percentage served,Time in ms
0,794.989
1,795.159
2,795.177
3,795.269
4,795.338
5,795.397
6,795.417
7,795.461
8,795.463
9,795.487
10,795.499
11,795.505
12,795.511
13,795.529
14,795.531
15,795.553
16,795.562
17,795.605
18,795.605
19,795.667
20,795.688
21,795.723
22,795.760
23,795.819
24,795.825
25,795.844
26,795.846
27,795.886
28,795.897
29,795.911
30,795.912
31,795.934
32,795.950
33,795.963
34,795.967
35,795.975
36,795.979
37,796.022
38,796.036
39,796.052
40,796.058
41,796.083
42,796.092
43,796.161
44,796.172
45,796.194
46,796.200
47,796.743
48,796.888
49,796.942
50,796.986
51,797.036
52,797.050
53,797.052
54,797.078
55,797.096
56,797.118
57,797.121
58,797.157
59,797.169
60,797.190
61,797.226
62,797.246
63,797.249
64,797.259
65,797.267
66,797.298
67,797.304
68,797.316
69,797.319
70,797.352
71,797.389
72,797.433
73,797.437
74,797.447
75,797.454
76,797.458
77,797.461
78,797.474
79,797.501
80,797.503
81,797.513
82,797.548
83,797.612
84,797.620
85,797.624
86,797.651
87,797.665
88,797.743
89,797.745
90,797.748
91,797.768
92,797.805
93,797.812
94,797.854
95,797.878
96,798.026
97,798.213
98,798.908
99,799.104
100,807.243
