Percentage served,Time in ms
0,993.667
1,993.794
2,993.795
3,993.953
4,993.993
5,994.047
6,994.097
7,994.117
8,994.176
9,994.183
10,994.205
11,994.233
12,994.252
13,994.300
14,994.338
15,994.366
16,994.367
17,994.368
18,994.393
19,994.400
20,994.403
21,994.419
22,994.420
23,994.459
24,994.481
25,994.494
26,994.523
27,994.531
28,994.577
29,994.639
30,994.642
31,994.658
32,994.675
33,994.713
34,994.728
35,994.759
36,994.759
37,994.760
38,994.829
39,994.843
40,994.869
41,994.870
42,994.888
43,994.949
44,994.960
45,995.062
46,995.095
47,995.107
48,995.358
49,995.593
50,995.934
51,996.054
52,996.062
53,996.123
54,996.127
55,996.168
56,996.200
57,996.202
58,996.279
59,996.301
60,996.350
61,996.407
62,996.416
63,996.431
64,996.448
65,996.499
66,996.502
67,996.507
68,996.515
69,996.536
70,996.582
71,996.588
72,996.609
73,996.663
74,996.667
75,996.716
76,996.719
77,996.757
78,996.792
79,996.812
80,996.847
81,996.865
82,996.894
83,996.931
84,996.950
85,996.963
86,996.979
87,997.016
88,997.102
89,997.145
90,997.267
91,997.315
92,997.355
93,997.559
94,997.876
95,998.209
96,998.250
97,998.490
98,999.681
99,1000.490
100,1000.490
