pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,394.9201,395.1753125,395.46665,395.8024375,396.19104999999996,396.7124,397.780235
0.1,394.90374999999995,395.1418375,395.36735,395.648725,395.999325,396.52982,397.68815500000005
0.5,394.707075,394.942425,395.16345,395.462675,395.81082499999997,396.224305,399.00135000000006
1.0,394.75865,394.97311249999996,395.2205,395.52907500000003,395.89765,396.55634499999996,850.14497
1.5,394.820275,395.1023,395.423,395.74345,396.2532,590.456025,1193.73712
2.0,394.76857500000006,395.04281249999997,395.34505,395.74365,396.34844999999996,845.98067,1394.501085
2.5,394.81615,395.091675,395.38800000000003,395.786575,397.093325,848.6956600000001,1411.93244
3.0,394.92699999999996,395.27925,395.6593,396.11845,591.58845,851.121015,1443.75524
4.0,394.95155,395.2974125,395.71439999999996,396.6186875,847.834575,1185.01574,1866.0443450000012
5.0,395.14537500000006,395.554725,396.1233,653.45905,853.17635,1396.5568950000002,1998.855935
6.0,395.2951,395.8283625,397.48015,847.7332250000001,1184.0880000000002,1418.917225,2071.138425000001
7.0,395.43862500000006,396.10373749999997,591.5128500000001,849.4392,1205.3566,1582.5861050000003,2403.8707299999996
8.0,395.57374999999996,396.4873875,846.6221,1043.8989749999998,1401.1881,1797.01872,2609.588415000002
9.0,395.664875,590.5822875,848.07455,1181.6536125,1441.188425,1919.0256749999999,2848.67562
10.0,396.00042500000006,652.6130875,850.91335,1207.9883125,1463.911725,2001.3169050000001,3027.2842000000005
11.0,396.039975,655.2820875,981.35515,1302.573625,1715.00325,2248.4353450000003,3740.8147250000006
12.0,590.7244000000001,848.0180250000001,1108.33455,1439.412025,1900.988125,2451.8697800000004,4179.20502
13.0,591.4273000000001,849.236575,1198.49155,1467.5406625,2000.67595,2638.2987300000004,4484.996715000002
14.0,653.2328749999999,996.1191,1377.9418,1646.2955,2211.2927250000002,2871.780125,5551.170250000001
15.0,847.1130499999999,1179.7555750000001,1436.3209000000002,1853.1635749999998,2464.38295,3377.1454100000005,6195.015905
16.0,847.899375,1196.8104749999998,1463.5288500000001,1916.636475,2577.449375,3440.7505699999997,6622.975455000001
17.0,848.606,1239.5195875000002,1631.92745,2111.7797499999997,2824.35995,4045.6327300000003,8107.16687
18.0,1014.199675,1397.4975375,1785.1727999999998,2302.709225,3042.43695,4455.32754,9180.234810000007
19.0,1044.311925,1441.0796375,1852.3690499999998,2448.8624,3234.7821000000004,4868.5099900000005,10713.791320000004
20.0,1183.8512999999998,1491.79165,2011.6622,2651.3000125,3691.9015,5657.53053,11906.65946500001
