pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,392.81134999999995,392.9542375,393.0966,393.2425,393.42105,393.62174,394.01887
0.1,392.82187500000003,392.9692625,393.1237,393.27928749999995,393.46865,393.67104499999994,394.13037999999995
0.5,392.70234999999997,392.829,392.935,393.0481875,393.19025,393.358045,393.69283499999995
1.0,392.686275,392.8071375,392.9025,393.004075,393.135875,393.29356500000006,393.87624
1.5,392.717025,392.8263125,392.9221,393.0237,393.15374999999995,393.33177500000005,983.2328050000001
2.0,392.716125,392.831225,392.93764999999996,393.0533,393.2027,393.41953,1005.15275
2.5,392.73767499999997,392.8511,392.94989999999996,393.049975,393.19725,393.43126,1393.040265
3.0,392.67255,392.80072500000006,392.9262,393.0481875,393.206975,393.48355000000004,1400.620285
4.0,392.7538,392.8700375,392.98064999999997,393.1151,393.29985,983.576665,1408.76764
5.0,392.746275,392.85596250000003,392.96405,393.107375,393.34042500000004,992.2422200000001,1411.884285
6.0,392.791075,392.8986375,393.01175,393.161925,393.447625,1006.41024,1414.797685
7.0,392.82072500000004,392.93533749999995,393.06275,393.21867499999996,981.271825,1014.9189200000001,1422.4112949999999
8.0,392.810875,392.92903750000005,393.0621,393.2677,989.74395,1398.728105,1599.1697949999998
9.0,392.82635,392.9612125,393.1108,393.3322,993.505325,1401.797725,1607.7696650000003
10.0,392.87362499999995,392.99455000000006,393.15035,393.4705,1001.491875,1407.6291700000002,2009.72838
11.0,392.882475,393.0159,393.1974,393.67315,1011.6588750000001,1411.2434349999999,2434.115445
12.0,392.875225,393.027425,393.23765000000003,988.7489875,1395.616,1412.16852,2634.6300549999996
13.0,392.89985,393.0539125,393.28115,989.5733125,1397.65895,1412.4413100000002,2609.21318
14.0,392.9262,393.089325,393.34805,991.5599375,1401.24005,1414.612785,3166.5058050000057
15.0,392.943725,393.14597499999996,393.5528,1003.8040500000001,1408.176075,1599.66312,3427.6760449999997
16.0,393.00837500000006,393.20856249999997,983.82005,1010.52865,1409.7697999999998,1619.49157,3824.97757
17.0,392.9816,393.2327125,988.19245,1015.1718,1411.6930499999999,2009.62421,4031.91899
18.0,393.0194,393.267675,989.6701,1397.58015,1412.634075,2014.0131150000002,4128.917170000001
19.0,393.0504,393.36293750000004,991.8697,1401.7495749999998,1414.3561249999998,2149.401020000002,4197.6394050000035
20.0,393.10355,393.4639625,993.80655,1406.063025,1595.46195,2438.4613650000006,4574.951570000009
