pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,11.91055,12.004425,12.098600000000001,12.2165875,12.375025,12.542335,12.868435
0.1,11.953475000000001,12.048412500000001,12.15095,12.269087500000001,12.43845,12.615734999999999,12.985645
0.5,11.945174999999999,12.038525000000002,12.1466,12.2600625,12.407,12.59079,12.959455
1.0,12.002275,12.1183,12.251149999999999,12.3982,12.593575,12.796814999999999,13.252075000000001
1.5,12.03565,12.159812500000001,12.2975,12.43815,12.6443,12.860975000000002,222.34117
2.0,12.028875,12.1726,12.30745,12.466075000000002,12.669625,12.89846,224.37827000000001
2.5,12.08995,12.2374125,12.37935,12.542062499999998,12.74455,13.008515,1014.603725
3.0,12.09635,12.2471125,12.3948,12.568975,12.771025,13.053985,1015.52967
4.0,12.148275000000002,12.3186,12.484100000000002,12.6674125,12.9084,218.98143,1025.0803899999999
5.0,12.133525,12.329137500000002,12.5064,12.7130875,12.990350000000001,224.04461500000002,1031.2444150000001
6.0,12.113674999999999,12.327,12.5193,12.730387499999999,13.0949,226.97034000000002,1033.319325
7.0,12.2472,12.4333125,12.62405,12.8359625,13.475325,229.22849000000002,1038.1635800000001
8.0,12.252324999999999,12.449349999999999,12.65475,12.907974999999999,222.5594,1013.7077449999999,1041.058255
9.0,12.311900000000001,12.5228375,12.73175,13.012312499999998,225.35575,1020.19126,1044.890405
10.0,12.332049999999999,12.5482625,12.78055,13.095462500000002,226.3903,1021.10853,1233.149345
11.0,12.3988,12.6126,12.83555,13.2282375,227.508775,1024.618645,1248.4128650000002
12.0,12.427074999999999,12.679662500000001,12.91985,223.09745,435.72524999999996,1028.66049,1812.6289150000002
13.0,12.442975,12.695525,12.95715,223.98166249999997,1013.8833500000001,1031.167525,2050.7513750000003
14.0,12.499849999999999,12.7528625,13.05625,224.98191250000002,1016.7361,1033.3703850000002,2273.8872400000005
15.0,12.5814,12.828262499999997,13.21425,226.9537,1021.0681000000001,1038.559555,3038.87502
16.0,12.647274999999999,12.894637500000002,221.7132,227.75641249999998,1023.832475,1042.961745,3254.26546
17.0,12.61355,12.8942375,222.07895000000002,228.4141625,1025.7752,1231.1065899999999,3250.97288
18.0,12.68895,12.971824999999999,223.56380000000001,434.3842875,1026.6747,1237.6076099999998,3292.4953950000004
19.0,12.707725,13.058399999999999,224.6713,438.24615,1031.6739750000002,1254.17067,3380.102775000001
20.0,12.775824999999998,13.1446375,226.4257,1016.2312875,1037.725375,1465.43777,3521.964415000002
