pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,14.0398,14.1455125,14.27735,14.4797,14.8001,15.090535,15.677790000000002
0.1,14.109075,14.267050000000001,14.4593,14.670350000000001,14.98265,15.336945,16.196360000000002
0.5,14.025649999999999,14.175775,14.34685,14.5670875,14.8812,15.262844999999999,17.127325000000003
1.0,13.956375,14.0779125,14.2482,14.480362499999998,14.812,15.322959999999998,39.37098
1.5,13.88925,14.0138125,14.18375,14.422587499999999,14.830375,15.81018,230.24779500000002
2.0,13.9018,14.034225000000001,14.244,14.52875,15.0283,24.75287,237.0074000000004
2.5,13.932199999999998,14.1019375,14.34045,14.6564375,15.31715,37.01784000000001,444.90774000000016
3.0,13.921725,14.1149625,14.364799999999999,14.714325,15.795575,39.96354,1027.97433
4.0,13.991674999999999,14.266412500000001,14.6019,15.152587500000001,32.326750000000004,228.27519,1036.3817000000001
5.0,14.065925,14.3983625,14.82735,19.565875,40.8266,231.038085,1044.946725
6.0,14.210875,14.574375,15.169699999999999,26.313575,47.60765,256.31327,1052.0176900000001
7.0,14.329450000000001,14.790225000000001,16.420099999999998,39.3461,229.87810000000002,442.63357,1060.34678
8.0,14.373749999999998,14.8328375,20.3121,40.930575,232.81855000000002,911.0328400000002,1077.4334600000002
9.0,14.466325,15.11945,32.409949999999995,48.020975,251.39415,1032.28659,1262.3236550000001
10.0,14.517025,15.41685,34.54325,63.652674999999995,256.578225,1033.70056,1283.707535
11.0,14.710775000000002,20.287212500000003,40.87665,231.40825,468.898075,1049.6416250000002,1700.5366500000005
12.0,14.932875000000001,26.202525,44.7234,238.99621249999998,697.387025,1056.14209,2090.2153200000007
13.0,15.14485,35.164325000000005,70.48660000000001,254.543825,1019.23655,1063.24429,2254.956670000002
14.0,15.93875,39.402674999999995,229.49765,260.7938625,1024.1228,1084.961225,2586.83084
15.0,20.029125,41.4191375,231.26695,274.55376249999995,1037.802825,1258.757365,3221.962195000001
16.0,34.144999999999996,52.7132125,251.67525,492.00765,1054.3483500000002,1471.9401800000003,3932.316600000005
17.0,36.96535,60.7244625,254.249,685.410875,1065.4502750000001,1544.4032100000002,4325.59468
18.0,39.422574999999995,74.8014,259.31365,886.9931875,1160.415625,1921.6715450000004,5164.620745000005
19.0,43.007025,233.36857500000002,293.27385000000004,1031.7120625,1281.5928749999998,2287.4966650000006,6218.028210000016
20.0,43.386300000000006,250.3513875,473.97249999999997,1042.2634500000001,1330.8488,2607.878720000001,7367.139070000001
