pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,158.76225,158.9326,159.10829999999999,159.27794999999998,159.4673,159.674475,160.085815
0.1,158.9472,159.11545,159.2683,159.4525,159.666525,159.91996000000003,160.37530500000003
0.5,158.6673,158.821325,158.99124999999998,159.1422875,159.297525,159.480165,159.96285999999998
1.0,158.556275,158.6951125,158.8172,158.970925,159.13965000000002,159.3008,159.8175
1.5,158.57855,158.7237125,158.86505,159.02435000000003,159.2087,159.38446000000002,408.59608000000003
2.0,158.6066,158.749225,158.9058,159.0579625,159.24385,159.43209000000002,552.5288250000112
2.5,158.57657500000002,158.72902499999998,158.87975,159.047475,159.24832500000002,159.48769,1162.83326
3.0,158.64215000000002,158.8037125,158.9795,159.1434875,159.32254999999998,159.5827,1166.858795
4.0,158.67697500000003,158.8373125,159.00220000000002,159.1747625,159.3694,160.25391,1185.7629100000001
5.0,158.695625,158.8420125,159.0244,159.2034875,159.40664999999998,489.0335650000003,1237.6680350000001
6.0,158.740575,158.9115125,159.0909,159.2652625,159.51732500000003,615.0235000000001,1245.935645
7.0,158.7652,158.941,159.13975,159.3253875,408.28105,641.1322650000001,1252.9479649999998
8.0,158.837775,159.0171,159.1798,159.36124999999998,478.63419999999996,1162.84283,1256.9749199999999
9.0,158.830275,159.00935,159.20065,159.417375,534.97525,1171.38587,1546.362035
10.0,158.90035,159.099225,159.2616,159.5117625,546.0836750000001,1174.743305,1555.10506
11.0,158.8929,159.0968375,159.29955,159.61272499999998,626.308575,1180.9371350000001,1673.807135000002
12.0,158.962475,159.1639375,159.35195,409.551325,798.7421999999999,1209.23762,2194.86782
13.0,159.00197500000002,159.21463749999998,159.40744999999998,528.233875,1163.79235,1245.189205,2354.454955
14.0,159.02485000000001,159.2298375,159.4536,531.662025,1167.8465,1249.164225,2602.992775000007
15.0,159.0505,159.26736250000002,159.61025,617.6209875,1175.428275,1424.709255,3221.1334550000065
16.0,159.1098,159.3186125,160.03334999999998,634.5810875,1180.03,1536.83105,3262.847585
17.0,159.146275,159.3674125,486.52885,710.9665375,1188.9149499999999,1552.147425,3645.5081150000005
18.0,159.1619,159.3817,521.32725,799.69555,1216.749025,1621.6864650000002,3768.844335
19.0,159.2474,159.49937500000001,543.8930499999999,1166.2628625,1248.513325,1830.9168950000003,3859.0987950000003
20.0,159.234875,159.522625,544.0942,1166.5551625,1255.343375,2191.267105,4383.585575
