pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,114.52005,117.61425,123.21295,128.6199375,133.72975,139.128105,149.25449
0.1,114.5133,117.1388375,121.88365,127.09928749999999,133.20677500000002,138.214695,148.86726000000002
0.5,113.65325,114.51619999999998,116.44980000000001,120.7869625,127.7093,133.376825,146.08820500000004
1.0,113.27775,114.2018875,115.65145,118.41805000000001,125.745725,132.88238,154.09913000000003
1.5,113.34305,114.231975,115.51820000000001,117.9178625,125.24674999999999,133.226185,351.56011000000007
2.0,112.8336,113.884025,114.9653,116.86823749999999,122.43100000000001,132.523485,398.094175
2.5,112.93305,113.9189875,115.0218,116.8940875,121.73055,133.5664,581.4448550000002
3.0,113.23275,113.964525,114.85955,116.62325000000001,120.89150000000001,134.78519500000002,1114.54067
4.0,112.124225,113.27828749999999,114.29724999999999,116.1410625,121.86487499999998,344.289375,1125.782395
5.0,112.1579,113.40344999999999,114.7741,117.34259999999999,127.15292500000001,351.02235999999994,1131.2420749999999
6.0,111.865875,113.09505,114.2895,116.6375625,131.418775,390.80449,1131.909375
7.0,111.90557500000001,113.15005,114.70585,118.07670000000002,341.923325,425.12493,1139.5649950000002
8.0,111.52035,112.76870000000001,114.56880000000001,118.8433375,349.599075,1114.5678699999999,1151.0873900000001
9.0,111.7835,113.148625,114.91565,121.511825,361.37367500000005,1119.465935,1189.055145000001
10.0,111.2427,112.5869625,114.55695,128.335375,393.162925,1121.79252,1409.3498000000002
11.0,110.950225,112.46003749999998,115.05215,316.351325,405.61165,1123.9961950000002,1396.7056300000015
12.0,111.31375,112.93776249999999,115.7942,344.9215375,576.9437250000001,1126.1681300000002,2107.8187700000026
13.0,111.140675,112.9286,116.78545,351.18393749999996,1112.73375,1132.00369,2138.66358
14.0,110.68430000000001,112.50860000000002,119.92269999999999,384.5565875,1117.452625,1137.23113,3134.37163
15.0,110.60655,112.5626875,125.31015,388.6420375,1117.415725,1141.2203650000001,3134.233775
16.0,110.22874999999999,112.648075,341.42325,397.0771,1120.989,1346.489695,3152.5364150000005
17.0,110.34645,112.93595,342.93415000000005,408.658225,1123.04005,1357.6308600000002,3402.472355000002
18.0,110.627525,113.759825,345.93715,581.7697125,1124.49445,1367.78371,3438.947305
19.0,110.02965,113.5260625,347.4901,641.5786125000001,1131.46145,1597.4518750000004,3647.0383200000015
20.0,109.952225,114.9641,375.4243,1111.901425,1136.9146,2125.483155,3741.404455000001
