pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,207.204675,208.48042500000003,209.50475,211.2204375,213.64260000000002,219.85809,230.54253500000002
0.1,207.1255,208.5761375,209.7271,211.4884375,213.835975,220.5181,230.97465000000003
0.5,206.92362500000002,208.2191875,209.15375,210.8176125,212.70145,217.21071,230.787515
1.0,206.657,208.06545,209.1222,210.753575,212.779475,217.97869500000002,241.81841
1.5,207.11215,208.40994999999998,209.59965,211.3159875,213.355175,220.35553000000002,496.23508
2.0,206.3525,207.8163125,209.20785,210.90248749999998,213.41517499999998,224.86809999999997,590.1706250000002
2.5,206.205175,207.65651249999996,208.95929999999998,210.6759375,212.979575,222.82659,1206.2617000000002
3.0,206.66625,208.0268875,209.2639,211.17852499999998,213.668075,226.09123499999998,1213.418435
4.0,208.468125,210.559325,212.12290000000002,214.8613875,226.322475,493.73985,1225.3859750000001
5.0,205.537125,207.428925,209.52159999999998,211.8940875,221.5087,511.98591500000003,1227.219965
6.0,205.56220000000002,207.3275875,209.43509999999998,211.9337875,225.95,588.9099100000001,1231.3581100000001
7.0,205.38295,207.32255,209.86165,212.4767625,489.766325,600.63768,1233.00219
8.0,205.237425,207.2351,209.5761,213.0254875,508.707175,1208.87661,1238.0580650000002
9.0,204.8388,206.8689,209.443,213.8873125,526.2628,1213.8862949999998,1519.01963
10.0,204.577975,206.48997500000002,209.1787,215.25721249999998,578.292925,1216.02479,1541.822305
11.0,204.93327500000004,206.879125,209.88725,224.22413749999998,585.2788250000001,1216.692705,1535.3928800000003
12.0,204.74,206.90392500000002,209.8821,498.6178875,772.2322999999999,1223.76705,2238.34218
13.0,204.39614999999998,206.959575,211.55625,512.5285625,1204.6417999999999,1225.85098,2245.538505
14.0,204.72295,207.53628750000001,212.8158,518.8928,1209.867125,1228.093685,2470.1869850000085
15.0,205.539175,208.949275,217.4573,575.387475,1213.689175,1233.214085,3235.8483800000004
16.0,204.67079999999999,207.94740000000002,236.98355,587.6960750000001,1217.9311500000001,1377.7506700000001,3503.646675000002
17.0,204.69115,208.4530375,498.0637,596.5627125000001,1218.7873,1492.1003449999998,3248.8212099999996
18.0,204.91852500000002,209.37882499999998,507.8023,809.95695,1222.7452,1522.191245,3629.0776800000003
19.0,205.349375,210.84921249999996,516.5143499999999,1147.49475,1225.583875,1586.2481050000001,3790.6373600000006
20.0,205.374575,211.5920125,571.32375,1211.0264874999998,1231.332175,2045.8925000000024,4096.66714
