Percentage served,Time in ms
0,459.502
1,459.961
2,460.156
3,460.477
4,460.604
5,461.144
6,461.257
7,461.386
8,461.511
9,461.751
10,461.755
11,462.027
12,462.298
13,462.495
14,462.549
15,462.861
16,462.885
17,462.963
18,462.985
19,463.062
20,463.192
21,463.229
22,463.263
23,463.346
24,463.359
25,463.379
26,463.532
27,463.571
28,463.648
29,463.696
30,463.816
31,463.922
32,463.985
33,464.047
34,464.159
35,464.193
36,464.216
37,464.223
38,464.318
39,464.401
40,464.410
41,464.448
42,464.633
43,464.727
44,464.939
45,464.967
46,465.254
47,465.309
48,466.338
49,466.756
50,467.937
51,488.000
52,488.614
53,488.782
54,488.806
55,488.908
56,488.931
57,488.969
58,489.072
59,489.211
60,489.220
61,489.232
62,489.298
63,489.314
64,489.332
65,489.408
66,489.493
67,489.544
68,489.598
69,489.657
70,489.688
71,489.723
72,489.743
73,489.816
74,489.823
75,489.850
76,489.873
77,489.896
78,489.926
79,489.977
80,490.093
81,490.127
82,490.218
83,490.278
84,490.573
85,490.755
86,490.871
87,490.971
88,491.036
89,491.060
90,491.140
91,491.224
92,491.306
93,491.440
94,491.580
95,491.599
96,491.732
97,491.994
98,492.320
99,493.306
100,494.442
