Percentage served,Time in ms
0,547.540
1,570.777
2,571.855
3,572.345
4,572.554
5,572.788
6,573.102
7,573.370
8,573.387
9,573.527
10,573.741
11,573.906
12,573.911
13,574.473
14,574.712
15,574.798
16,574.873
17,574.984
18,575.321
19,575.468
20,575.488
21,575.568
22,575.738
23,575.758
24,575.864
25,576.378
26,576.420
27,576.535
28,576.631
29,576.843
30,577.046
31,577.092
32,577.325
33,577.391
34,577.515
35,577.533
36,577.751
37,577.858
38,577.933
39,578.248
40,578.374
41,578.436
42,578.486
43,578.584
44,578.831
45,578.894
46,579.039
47,579.061
48,579.204
49,579.289
50,579.463
51,579.525
52,579.681
53,579.768
54,580.109
55,580.285
56,580.549
57,580.772
58,580.821
59,581.139
60,581.167
61,581.327
62,581.478
63,581.693
64,581.701
65,581.869
66,581.979
67,582.180
68,582.332
69,582.619
70,582.768
71,582.825
72,582.854
73,583.101
74,583.164
75,583.323
76,583.383
77,583.440
78,583.852
79,584.175
80,584.359
81,584.700
82,584.996
83,585.900
84,586.070
85,586.551
86,586.675
87,587.098
88,587.454
89,587.762
90,588.609
91,588.764
92,589.562
93,592.000
94,592.563
95,593.445
96,594.193
97,595.666
98,596.345
99,599.016
100,622.519
