Percentage served,Time in ms
0,491.076
1,491.121
2,491.267
3,491.342
4,491.370
5,491.415
6,491.546
7,491.566
8,491.578
9,491.608
10,491.610
11,491.623
12,491.649
13,491.668
14,491.679
15,491.707
16,491.733
17,491.744
18,491.804
19,491.828
20,491.911
21,491.912
22,491.915
23,491.955
24,491.967
25,492.028
26,492.030
27,492.046
28,492.116
29,492.124
30,492.193
31,492.228
32,492.263
33,492.287
34,492.310
35,492.327
36,492.384
37,492.395
38,492.403
39,492.410
40,492.426
41,492.494
42,492.509
43,492.526
44,492.537
45,492.561
46,492.593
47,492.596
48,492.653
49,492.679
50,492.733
51,492.734
52,492.767
53,492.780
54,492.831
55,492.865
56,492.893
57,492.934
58,493.069
59,493.081
60,493.197
61,493.221
62,493.320
63,493.350
64,493.427
65,493.443
66,493.558
67,493.601
68,493.641
69,493.677
70,493.712
71,493.745
72,493.787
73,493.825
74,493.859
75,493.956
76,494.045
77,494.081
78,494.151
79,494.174
80,494.248
81,494.273
82,494.310
83,494.391
84,494.409
85,494.530
86,494.566
87,494.605
88,494.623
89,494.784
90,494.975
91,495.055
92,495.146
93,495.254
94,495.287
95,495.583
96,496.153
97,496.898
98,497.077
99,499.032
100,500.282
