Percentage served,Time in ms
0,282.244
1,282.524
2,282.577
3,282.684
4,282.786
5,282.861
6,282.875
7,282.908
8,282.922
9,283.027
10,283.072
11,283.092
12,283.130
13,283.147
14,283.162
15,283.175
16,283.225
17,283.243
18,283.263
19,283.278
20,283.297
21,283.332
22,283.351
23,283.385
24,283.391
25,283.419
26,283.446
27,283.466
28,283.479
29,283.494
30,283.515
31,283.540
32,283.583
33,283.600
34,283.630
35,283.653
36,283.676
37,283.711
38,283.725
39,283.754
40,283.782
41,283.798
42,283.823
43,283.857
44,283.884
45,283.889
46,283.906
47,283.935
48,283.945
49,283.964
50,283.984
51,284.004
52,284.022
53,284.048
54,284.072
55,284.089
56,284.107
57,284.150
58,284.179
59,284.217
60,284.229
61,284.248
62,284.271
63,284.293
64,284.350
65,284.371
66,284.416
67,284.434
68,284.446
69,284.459
70,284.486
71,284.521
72,284.537
73,284.570
74,284.581
75,284.623
76,284.648
77,284.678
78,284.701
79,284.713
80,284.783
81,284.810
82,284.839
83,284.880
84,284.904
85,284.992
86,285.039
87,285.103
88,285.170
89,285.196
90,285.256
91,285.315
92,285.389
93,285.446
94,285.713
95,285.773
96,285.851
97,286.186
98,286.319
99,287.018
100,288.919
