Percentage served,Time in ms
0,336.061
1,336.442
2,336.657
3,336.890
4,337.015
5,337.058
6,337.162
7,337.203
8,337.216
9,337.269
10,337.302
11,337.356
12,337.427
13,337.455
14,337.566
15,337.624
16,337.676
17,337.748
18,337.788
19,337.857
20,337.894
21,337.962
22,337.991
23,338.080
24,338.100
25,338.185
26,338.254
27,338.269
28,338.308
29,338.350
30,338.409
31,338.437
32,338.492
33,338.520
34,338.620
35,338.667
36,338.760
37,338.797
38,338.861
39,338.903
40,339.008
41,339.108
42,339.217
43,339.264
44,339.344
45,339.403
46,339.517
47,339.590
48,339.624
49,339.705
50,339.825
51,339.894
52,339.923
53,339.987
54,340.069
55,340.174
56,340.214
57,340.323
58,340.481
59,340.546
60,340.605
61,340.666
62,340.747
63,340.936
64,340.950
65,341.070
66,341.110
67,341.180
68,341.275
69,341.444
70,341.587
71,341.763
72,341.909
73,342.120
74,342.295
75,342.425
76,342.640
77,343.040
78,343.232
79,343.278
80,343.384
81,343.459
82,343.703
83,343.786
84,344.046
85,344.251
86,344.474
87,344.777
88,344.977
89,345.545
90,345.994
91,346.097
92,347.021
93,347.629
94,348.656
95,349.364
96,350.175
97,351.258
98,353.664
99,355.258
100,359.257
