Percentage served,Time in ms
0,279.608
1,279.893
2,279.971
3,280.086
4,280.161
5,280.190
6,280.222
7,280.238
8,280.253
9,280.274
10,280.327
11,280.357
12,280.382
13,280.405
14,280.449
15,280.482
16,280.489
17,280.524
18,280.554
19,280.609
20,280.648
21,280.667
22,280.705
23,280.722
24,280.749
25,280.759
26,280.792
27,280.840
28,280.880
29,280.895
30,280.915
31,280.942
32,280.984
33,281.022
34,281.061
35,281.089
36,281.105
37,281.172
38,281.184
39,281.209
40,281.232
41,281.351
42,281.388
43,281.436
44,281.475
45,281.508
46,281.556
47,281.665
48,281.715
49,281.798
50,281.863
51,281.953
52,282.014
53,282.146
54,282.289
55,282.418
56,282.554
57,283.608
58,284.488
59,285.827
60,292.403
61,295.492
62,297.419
63,301.692
64,308.255
65,320.352
66,320.647
67,320.772
68,320.839
69,321.031
70,321.207
71,321.391
72,321.474
73,321.574
74,321.685
75,321.757
76,321.815
77,321.927
78,322.198
79,322.263
80,322.377
81,322.501
82,322.627
83,322.808
84,322.893
85,322.933
86,323.022
87,323.161
88,323.246
89,323.438
90,323.619
91,323.713
92,324.160
93,324.313
94,324.763
95,325.855
96,329.217
97,367.014
98,374.550
99,377.538
100,386.206
