Percentage served,Time in ms
0,459.565
1,459.861
2,460.145
3,460.469
4,460.518
5,460.649
6,460.886
7,461.149
8,461.370
9,461.810
10,462.129
11,462.340
12,462.394
13,462.460
14,462.843
15,463.007
16,463.111
17,463.433
18,463.469
19,463.528
20,463.720
21,463.749
22,463.913
23,464.008
24,464.025
25,464.161
26,464.197
27,464.352
28,464.385
29,464.645
30,464.665
31,464.780
32,464.876
33,465.231
34,465.978
35,467.142
36,488.438
37,488.700
38,488.810
39,488.928
40,488.974
41,489.049
42,489.074
43,489.106
44,489.128
45,489.250
46,489.278
47,489.297
48,489.344
49,489.367
50,489.408
51,489.469
52,489.560
53,489.595
54,489.600
55,489.703
56,489.713
57,489.799
58,489.802
59,489.876
60,489.948
61,490.052
62,490.069
63,490.117
64,490.120
65,490.181
66,490.193
67,490.303
68,490.430
69,490.502
70,490.512
71,490.541
72,490.653
73,490.742
74,490.809
75,490.946
76,490.999
77,491.040
78,491.152
79,491.199
80,491.209
81,491.293
82,491.335
83,491.404
84,491.435
85,491.548
86,491.583
87,491.641
88,491.667
89,491.781
90,491.928
91,492.067
92,492.254
93,492.353
94,492.426
95,492.775
96,492.989
97,493.111
98,493.495
99,494.268
100,494.625
