Percentage served,Time in ms
0,279.575
1,279.669
2,279.811
3,279.829
4,279.871
5,279.916
6,279.965
7,279.974
8,279.987
9,280.018
10,280.038
11,280.053
12,280.075
13,280.085
14,280.124
15,280.141
16,280.173
17,280.188
18,280.203
19,280.221
20,280.245
21,280.262
22,280.271
23,280.288
24,280.303
25,280.328
26,280.345
27,280.352
28,280.357
29,280.386
30,280.396
31,280.414
32,280.431
33,280.441
34,280.456
35,280.471
36,280.496
37,280.506
38,280.526
39,280.539
40,280.559
41,280.565
42,280.580
43,280.598
44,280.613
45,280.624
46,280.640
47,280.671
48,280.697
49,280.725
50,280.770
51,280.797
52,280.814
53,280.835
54,280.848
55,280.880
56,280.897
57,280.913
58,280.924
59,280.976
60,280.994
61,281.014
62,281.035
63,281.063
64,281.111
65,281.128
66,281.143
67,281.177
68,281.193
69,281.232
70,281.274
71,281.296
72,281.318
73,281.336
74,281.368
75,281.402
76,281.424
77,281.460
78,281.509
79,281.538
80,281.571
81,281.604
82,281.641
83,281.673
84,281.713
85,281.749
86,281.769
87,281.795
88,281.851
89,281.888
90,281.901
91,281.987
92,282.029
93,282.094
94,282.205
95,282.397
96,282.590
97,282.700
98,284.081
99,285.814
100,304.668
