Percentage served,Time in ms
0,279.597
1,279.870
2,279.981
3,280.040
4,280.107
5,280.132
6,280.185
7,280.202
8,280.249
9,280.272
10,280.321
11,280.352
12,280.371
13,280.384
14,280.397
15,280.407
16,280.419
17,280.441
18,280.453
19,280.468
20,280.484
21,280.503
22,280.515
23,280.524
24,280.540
25,280.574
26,280.586
27,280.602
28,280.617
29,280.627
30,280.651
31,280.655
32,280.665
33,280.675
34,280.691
35,280.700
36,280.709
37,280.718
38,280.744
39,280.766
40,280.779
41,280.790
42,280.818
43,280.841
44,280.873
45,280.879
46,280.888
47,280.905
48,280.925
49,280.941
50,280.975
51,280.992
52,280.995
53,281.017
54,281.046
55,281.075
56,281.092
57,281.105
58,281.126
59,281.165
60,281.197
61,281.207
62,281.247
63,281.272
64,281.296
65,281.322
66,281.350
67,281.355
68,281.376
69,281.409
70,281.420
71,281.451
72,281.465
73,281.494
74,281.526
75,281.577
76,281.609
77,281.624
78,281.636
79,281.699
80,281.751
81,281.787
82,281.803
83,281.843
84,281.861
85,281.946
86,281.970
87,281.985
88,282.027
89,282.072
90,282.114
91,282.191
92,282.209
93,282.341
94,282.435
95,282.507
96,282.578
97,282.850
98,283.127
99,286.307
100,301.615
