Percentage served,Time in ms
0,462.967
1,463.799
2,464.865
3,467.315
4,468.796
5,480.959
6,492.600
7,492.829
8,513.228
9,525.874
10,537.459
11,569.486
12,570.818
13,570.948
14,571.139
15,571.361
16,571.896
17,572.476
18,572.529
19,573.065
20,573.124
21,573.309
22,573.573
23,573.630
24,574.063
25,574.133
26,574.266
27,574.469
28,574.558
29,574.651
30,574.677
31,574.890
32,575.035
33,575.055
34,575.236
35,575.280
36,575.315
37,575.326
38,575.449
39,575.616
40,575.963
41,576.217
42,576.532
43,576.611
44,576.827
45,576.894
46,577.018
47,577.144
48,577.187
49,577.327
50,577.473
51,577.716
52,577.850
53,577.919
54,578.116
55,578.476
56,578.618
57,578.750
58,578.906
59,579.389
60,579.638
61,579.721
62,579.858
63,579.934
64,579.994
65,580.084
66,580.170
67,580.299
68,580.714
69,580.894
70,581.052
71,581.184
72,581.363
73,581.393
74,581.556
75,581.809
76,582.148
77,582.204
78,582.326
79,582.463
80,582.821
81,582.984
82,583.050
83,583.329
84,583.418
85,583.812
86,584.914
87,585.603
88,585.717
89,585.944
90,586.220
91,586.368
92,586.462
93,587.133
94,588.000
95,588.777
96,590.260
97,591.263
98,591.927
99,605.131
100,609.462
