Percentage served,Time in ms
0,284.267
1,284.326
2,284.397
3,284.470
4,284.506
5,284.553
6,284.592
7,284.605
8,284.637
9,284.661
10,284.671
11,284.700
12,284.718
13,284.738
14,284.757
15,284.771
16,284.786
17,284.804
18,284.828
19,284.857
20,284.877
21,284.893
22,284.917
23,284.935
24,284.967
25,284.971
26,284.981
27,285.005
28,285.014
29,285.025
30,285.045
31,285.064
32,285.076
33,285.112
34,285.124
35,285.145
36,285.159
37,285.190
38,285.239
39,285.261
40,285.290
41,285.321
42,285.348
43,285.376
44,285.396
45,285.425
46,285.450
47,285.461
48,285.480
49,285.483
50,285.515
51,285.528
52,285.561
53,285.615
54,285.634
55,285.648
56,285.668
57,285.697
58,285.730
59,285.744
60,285.760
61,285.776
62,285.813
63,285.847
64,285.886
65,285.915
66,285.938
67,285.975
68,286.003
69,286.060
70,286.092
71,286.112
72,286.162
73,286.197
74,286.204
75,286.247
76,286.302
77,286.328
78,286.419
79,286.449
80,286.468
81,286.478
82,286.502
83,286.545
84,286.578
85,286.587
86,286.616
87,286.674
88,286.795
89,286.845
90,286.909
91,287.034
92,287.130
93,287.422
94,287.515
95,287.677
96,287.875
97,288.116
98,289.525
99,290.909
100,301.410
