Percentage served,Time in ms
0,283.610
1,283.970
2,284.071
3,284.118
4,284.201
5,284.217
6,284.240
7,284.266
8,284.318
9,284.333
10,284.363
11,284.382
12,284.408
13,284.429
14,284.443
15,284.471
16,284.488
17,284.493
18,284.518
19,284.536
20,284.566
21,284.582
22,284.598
23,284.607
24,284.621
25,284.627
26,284.643
27,284.659
28,284.679
29,284.697
30,284.719
31,284.725
32,284.745
33,284.760
34,284.784
35,284.816
36,284.837
37,284.844
38,284.854
39,284.874
40,284.880
41,284.896
42,284.923
43,284.944
44,284.974
45,284.999
46,285.015
47,285.030
48,285.077
49,285.093
50,285.103
51,285.130
52,285.168
53,285.201
54,285.219
55,285.232
56,285.249
57,285.267
58,285.302
59,285.333
60,285.370
61,285.398
62,285.415
63,285.443
64,285.451
65,285.469
66,285.498
67,285.529
68,285.564
69,285.576
70,285.595
71,285.626
72,285.651
73,285.677
74,285.702
75,285.721
76,285.735
77,285.776
78,285.817
79,285.868
80,285.901
81,285.945
82,285.981
83,286.050
84,286.103
85,286.175
86,286.212
87,286.239
88,286.262
89,286.301
90,286.430
91,286.481
92,286.564
93,286.684
94,286.801
95,286.915
96,287.232
97,287.508
98,288.390
99,288.856
100,291.936
