Percentage served,Time in ms
0,335.638
1,335.978
2,336.260
3,336.412
4,336.458
5,336.665
6,336.811
7,336.932
8,336.989
9,337.074
10,337.131
11,337.222
12,337.363
13,337.408
14,337.477
15,337.563
16,337.579
17,337.623
18,337.682
19,337.707
20,337.747
21,337.772
22,337.859
23,337.932
24,337.941
25,337.990
26,338.087
27,338.132
28,338.172
29,338.219
30,338.281
31,338.326
32,338.366
33,338.405
34,338.459
35,338.504
36,338.564
37,338.617
38,338.649
39,338.680
40,338.692
41,338.732
42,338.793
43,338.821
44,338.877
45,338.958
46,338.977
47,339.079
48,339.111
49,339.137
50,339.197
51,339.256
52,339.362
53,339.412
54,339.468
55,339.500
56,339.544
57,339.613
58,339.656
59,339.740
60,339.797
61,339.887
62,339.965
63,339.992
64,340.021
65,340.093
66,340.151
67,340.259
68,340.329
69,340.435
70,340.471
71,340.494
72,340.585
73,340.698
74,340.742
75,340.805
76,340.841
77,340.963
78,341.018
79,341.092
80,341.248
81,341.331
82,341.434
83,341.626
84,342.041
85,342.323
86,342.818
87,342.868
88,343.263
89,343.953
90,344.356
91,344.621
92,344.831
93,344.988
94,345.406
95,346.164
96,348.099
97,350.861
98,352.657
99,357.216
100,361.701
