Percentage served,Time in ms
0,294.864
1,294.992
2,295.141
3,295.517
4,295.812
5,295.908
6,296.015
7,296.040
8,296.160
9,296.245
10,296.334
11,296.356
12,296.391
13,296.701
14,296.866
15,297.182
16,297.327
17,297.730
18,298.068
19,298.802
20,299.499
21,299.795
22,300.665
23,301.397
24,302.110
25,302.542
26,303.627
27,304.427
28,304.645
29,305.253
30,305.788
31,306.097
32,306.380
33,306.475
34,306.634
35,306.809
36,307.057
37,307.138
38,307.387
39,307.550
40,307.629
41,307.684
42,307.875
43,308.130
44,308.258
45,308.655
46,308.743
47,309.008
48,309.196
49,309.697
50,310.212
51,311.017
52,313.181
53,314.466
54,315.851
55,316.760
56,318.091
57,319.821
58,321.758
59,322.476
60,324.239
61,324.824
62,326.626
63,327.831
64,328.971
65,329.224
66,331.264
67,332.235
68,334.500
69,335.531
70,336.001
71,336.360
72,337.086
73,337.373
74,337.747
75,338.206
76,338.585
77,339.112
78,339.295
79,339.609
80,340.176
81,341.149
82,342.093
83,343.420
84,344.155
85,344.721
86,345.797
87,346.955
88,347.494
89,348.125
90,348.346
91,349.087
92,349.335
93,349.828
94,350.289
95,351.449
96,352.152
97,352.821
98,355.493
99,370.053
100,387.151
