Percentage served,Time in ms
0,282.500
1,282.775
2,282.870
3,282.959
4,283.042
5,283.062
6,283.091
7,283.126
8,283.175
9,283.195
10,283.213
11,283.237
12,283.262
13,283.284
14,283.295
15,283.330
16,283.352
17,283.362
18,283.385
19,283.399
20,283.422
21,283.456
22,283.480
23,283.492
24,283.525
25,283.547
26,283.564
27,283.587
28,283.608
29,283.629
30,283.636
31,283.657
32,283.665
33,283.686
34,283.725
35,283.747
36,283.757
37,283.773
38,283.784
39,283.789
40,283.812
41,283.830
42,283.841
43,283.848
44,283.876
45,283.893
46,283.916
47,283.932
48,283.981
49,283.990
50,284.019
51,284.028
52,284.057
53,284.072
54,284.091
55,284.109
56,284.142
57,284.209
58,284.225
59,284.283
60,284.317
61,284.362
62,284.420
63,284.437
64,284.441
65,284.454
66,284.495
67,284.524
68,284.553
69,284.562
70,284.577
71,284.612
72,284.650
73,284.679
74,284.720
75,284.777
76,284.813
77,284.847
78,284.874
79,284.900
80,284.950
81,284.975
82,285.024
83,285.043
84,285.065
85,285.116
86,285.167
87,285.221
88,285.253
89,285.316
90,285.411
91,285.573
92,285.827
93,285.922
94,286.064
95,286.172
96,286.430
97,287.056
98,288.254
99,288.684
100,292.014
