Percentage served,Time in ms
0,349.701
1,350.096
2,350.157
3,350.212
4,350.280
5,350.301
6,350.335
7,350.406
8,350.447
9,350.459
10,350.488
11,350.513
12,350.526
13,350.532
14,350.582
15,350.612
16,350.635
17,350.661
18,350.678
19,350.685
20,350.703
21,350.721
22,350.733
23,350.748
24,350.787
25,350.795
26,350.812
27,350.816
28,350.843
29,350.887
30,350.900
31,350.922
32,350.951
33,350.967
34,350.982
35,350.994
36,351.021
37,351.051
38,351.077
39,351.091
40,351.112
41,351.123
42,351.133
43,351.167
44,351.194
45,351.245
46,351.257
47,351.272
48,351.297
49,351.327
50,351.340
51,351.358
52,351.386
53,351.426
54,351.471
55,351.521
56,351.524
57,351.557
58,351.603
59,351.633
60,351.654
61,351.687
62,351.700
63,351.721
64,351.752
65,351.797
66,351.822
67,351.863
68,351.899
69,351.933
70,351.945
71,351.969
72,352.006
73,352.037
74,352.067
75,352.097
76,352.187
77,352.253
78,352.267
79,352.313
80,352.368
81,352.389
82,352.416
83,352.443
84,352.495
85,352.547
86,352.602
87,352.654
88,352.684
89,352.746
90,352.789
91,352.814
92,352.890
93,352.959
94,353.163
95,353.405
96,353.682
97,353.960
98,354.304
99,355.906
100,358.458
