Percentage served,Time in ms
0,293.718
1,294.064
2,294.305
3,294.403
4,294.453
5,294.493
6,294.571
7,294.607
8,294.680
9,294.696
10,294.721
11,294.742
12,294.760
13,294.813
14,294.879
15,294.907
16,294.935
17,294.960
18,294.980
19,294.998
20,295.039
21,295.057
22,295.087
23,295.123
24,295.148
25,295.169
26,295.189
27,295.248
28,295.270
29,295.290
30,295.301
31,295.332
32,295.347
33,295.395
34,295.426
35,295.452
36,295.473
37,295.507
38,295.530
39,295.555
40,295.562
41,295.597
42,295.621
43,295.690
44,295.713
45,295.735
46,295.766
47,295.803
48,295.840
49,295.856
50,295.878
51,295.906
52,295.934
53,295.991
54,296.047
55,296.066
56,296.104
57,296.142
58,296.178
59,296.190
60,296.225
61,296.297
62,296.346
63,296.374
64,296.413
65,296.432
66,296.503
67,296.526
68,296.549
69,296.581
70,296.606
71,296.653
72,296.689
73,296.719
74,296.828
75,296.894
76,296.970
77,297.090
78,297.176
79,297.330
80,297.480
81,297.745
82,297.903
83,298.200
84,298.583
85,298.737
86,298.950
87,299.825
88,300.154
89,301.091
90,301.841
91,302.182
92,302.667
93,303.061
94,304.049
95,304.514
96,304.803
97,305.737
98,307.057
99,307.717
100,1439.883
