Percentage served,Time in ms
0,488.569
1,488.931
2,489.007
3,489.149
4,489.266
5,489.274
6,489.346
7,489.373
8,489.484
9,489.498
10,489.530
11,489.582
12,489.593
13,489.654
14,489.678
15,489.745
16,489.761
17,489.815
18,489.836
19,489.882
20,489.898
21,489.945
22,489.962
23,489.973
24,490.004
25,490.025
26,490.039
27,490.052
28,490.062
29,490.079
30,490.083
31,490.101
32,490.140
33,490.151
34,490.160
35,490.167
36,490.188
37,490.208
38,490.254
39,490.288
40,490.313
41,490.329
42,490.361
43,490.374
44,490.380
45,490.393
46,490.408
47,490.415
48,490.458
49,490.490
50,490.526
51,490.539
52,490.557
53,490.572
54,490.573
55,490.633
56,490.645
57,490.724
58,490.756
59,490.774
60,490.806
61,490.860
62,490.876
63,490.891
64,490.926
65,490.970
66,491.016
67,491.050
68,491.130
69,491.166
70,491.228
71,491.335
72,491.344
73,491.400
74,491.493
75,491.511
76,491.521
77,491.591
78,491.598
79,491.680
80,491.695
81,491.721
82,491.798
83,491.824
84,491.869
85,491.891
86,492.008
87,492.047
88,492.054
89,492.136
90,492.519
91,492.534
92,492.622
93,492.760
94,492.798
95,492.950
96,493.020
97,493.440
98,493.645
99,495.605
100,498.438
