Percentage served,Time in ms
0,281.428
1,281.939
2,282.094
3,282.141
4,282.240
5,282.257
6,282.298
7,282.319
8,282.363
9,282.426
10,282.475
11,282.499
12,282.527
13,282.548
14,282.559
15,282.571
16,282.615
17,282.648
18,282.677
19,282.692
20,282.700
21,282.726
22,282.751
23,282.761
24,282.778
25,282.788
26,282.816
27,282.828
28,282.832
29,282.854
30,282.878
31,282.888
32,282.904
33,282.928
34,282.952
35,282.974
36,282.986
37,283.007
38,283.010
39,283.026
40,283.040
41,283.055
42,283.092
43,283.105
44,283.124
45,283.145
46,283.157
47,283.168
48,283.200
49,283.220
50,283.237
51,283.251
52,283.273
53,283.291
54,283.309
55,283.324
56,283.344
57,283.358
58,283.370
59,283.394
60,283.430
61,283.439
62,283.471
63,283.485
64,283.496
65,283.541
66,283.587
67,283.599
68,283.611
69,283.641
70,283.684
71,283.697
72,283.743
73,283.806
74,283.832
75,283.847
76,283.861
77,283.939
78,283.981
79,283.992
80,284.039
81,284.073
82,284.119
83,284.132
84,284.199
85,284.246
86,284.288
87,284.339
88,284.416
89,284.470
90,284.614
91,284.643
92,284.691
93,284.754
94,284.854
95,285.036
96,285.537
97,286.101
98,286.673
99,287.454
100,296.548
