Percentage served,Time in ms
0,279.506
1,279.735
2,279.836
3,279.856
4,279.895
5,279.916
6,279.950
7,279.978
8,279.998
9,280.049
10,280.099
11,280.125
12,280.146
13,280.165
14,280.183
15,280.199
16,280.234
17,280.259
18,280.274
19,280.318
20,280.331
21,280.346
22,280.367
23,280.376
24,280.390
25,280.427
26,280.436
27,280.467
28,280.471
29,280.487
30,280.517
31,280.543
32,280.558
33,280.584
34,280.601
35,280.612
36,280.633
37,280.663
38,280.675
39,280.689
40,280.701
41,280.708
42,280.721
43,280.783
44,280.797
45,280.805
46,280.815
47,280.829
48,280.845
49,280.868
50,280.888
51,280.913
52,280.929
53,280.940
54,280.960
55,280.969
56,280.974
57,280.982
58,281.015
59,281.038
60,281.049
61,281.064
62,281.103
63,281.122
64,281.135
65,281.150
66,281.175
67,281.198
68,281.225
69,281.254
70,281.312
71,281.329
72,281.350
73,281.391
74,281.414
75,281.455
76,281.481
77,281.504
78,281.537
79,281.599
80,281.667
81,281.698
82,281.735
83,281.756
84,281.801
85,281.882
86,281.901
87,281.917
88,281.933
89,281.953
90,281.983
91,282.011
92,282.032
93,282.127
94,282.149
95,282.264
96,282.419
97,282.549
98,283.030
99,287.683
100,291.296
