Percentage served,Time in ms
0,420.949
1,421.242
2,421.328
3,421.403
4,421.445
5,421.499
6,421.537
7,421.611
8,421.646
9,421.653
10,421.694
11,421.732
12,421.745
13,421.764
14,421.781
15,421.796
16,421.831
17,421.850
18,421.873
19,421.893
20,421.912
21,421.936
22,421.977
23,422.009
24,422.032
25,422.045
26,422.065
27,422.091
28,422.165
29,422.227
30,422.264
31,422.270
32,422.306
33,422.316
34,422.327
35,422.359
36,422.392
37,422.423
38,422.472
39,422.480
40,422.494
41,422.512
42,422.546
43,422.590
44,422.604
45,422.608
46,422.626
47,422.648
48,422.675
49,422.689
50,422.717
51,422.741
52,422.810
53,422.875
54,422.890
55,422.921
56,422.950
57,422.972
58,423.013
59,423.046
60,423.060
61,423.097
62,423.107
63,423.133
64,423.172
65,423.225
66,423.305
67,423.334
68,423.383
69,423.431
70,423.461
71,423.528
72,423.571
73,423.589
74,423.602
75,423.665
76,423.749
77,423.790
78,423.900
79,423.915
80,423.918
81,423.983
82,424.097
83,424.208
84,424.282
85,424.331
86,424.357
87,424.373
88,424.428
89,424.466
90,424.611
91,424.719
92,424.737
93,424.766
94,424.879
95,425.001
96,425.172
97,425.993
98,426.190
99,427.880
100,432.269
