Percentage served,Time in ms
0,488.530
1,488.771
2,488.899
3,488.969
4,488.986
5,489.032
6,489.099
7,489.120
8,489.191
9,489.239
10,489.327
11,489.410
12,489.449
13,489.491
14,489.517
15,489.550
16,489.630
17,489.651
18,489.665
19,489.682
20,489.725
21,489.743
22,489.784
23,489.793
24,489.851
25,489.854
26,489.867
27,489.888
28,489.897
29,489.914
30,489.958
31,489.966
32,489.968
33,490.008
34,490.016
35,490.044
36,490.060
37,490.090
38,490.126
39,490.157
40,490.170
41,490.174
42,490.212
43,490.216
44,490.254
45,490.282
46,490.300
47,490.339
48,490.389
49,490.403
50,490.442
51,490.483
52,490.509
53,490.541
54,490.581
55,490.643
56,490.655
57,490.692
58,490.731
59,490.853
60,490.870
61,490.874
62,490.955
63,490.962
64,491.005
65,491.007
66,491.044
67,491.095
68,491.142
69,491.164
70,491.230
71,491.262
72,491.284
73,491.322
74,491.370
75,491.417
76,491.445
77,491.515
78,491.595
79,491.628
80,491.672
81,491.692
82,491.721
83,491.833
84,491.874
85,491.904
86,491.970
87,492.022
88,492.042
89,492.049
90,492.081
91,492.119
92,492.206
93,492.312
94,492.366
95,492.459
96,492.567
97,492.842
98,493.011
99,493.585
100,494.595
