pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,63.31245,63.471775,63.62455,63.78337499999999,63.9724,64.18405,64.598145
0.1,63.1949,63.337275,63.49075,63.65237499999999,63.821574999999996,64.003075,64.33601
0.5,63.172700000000006,63.284462500000004,63.415800000000004,63.5707,63.752674999999996,63.9512,64.427845
1.0,63.20125,63.33726250000001,63.47935,63.633275,63.827600000000004,64.04612,113.96066000000005
1.5,63.19595,63.3253625,63.46755,63.62757499999999,63.824400000000004,64.067215,292.7172550000001
2.0,63.210049999999995,63.341562499999995,63.4891,63.656125,63.876324999999994,64.21070499999999,363.7773400000002
2.5,63.204375,63.3393625,63.4941,63.665075,63.900375000000004,64.412285,1065.899435
3.0,63.259375,63.40115,63.53795,63.7268,63.970825,112.83053000000001,1072.147085
4.0,63.306225,63.4589875,63.619600000000005,63.817475,64.124375,198.83383999999998,1087.193515
5.0,63.3377,63.5047,63.68745,63.931312500000004,112.630125,352.30147,1091.5345
6.0,63.3813,63.55545,63.748050000000006,64.015875,125.54945000000001,402.90043000000003,1133.3256250000002
7.0,63.4074,63.59428749999999,63.8055,64.1662125,199.00907499999997,435.2959749999999,1137.6145250000002
8.0,63.475975000000005,63.6847875,63.94,112.27605,343.941625,1067.174505,1165.9403800000005
9.0,63.52805000000001,63.74575,64.01429999999999,125.29159999999999,359.13025,1073.94261,1361.95866
10.0,63.54265,63.789725000000004,64.11325,126.1310625,403.14335,1082.8496499999999,1427.3371550000002
11.0,63.613675,63.8821625,110.81315000000001,203.92422499999998,435.21310000000005,1089.163825,1504.1498450000001
12.0,63.682475,63.9439625,112.67265,337.2161625,669.212375,1123.3157449999999,2081.1044700000007
13.0,63.71747499999999,64.0375,125.0851,351.73832500000003,1067.9343999999999,1135.93225,2227.6552550000006
14.0,63.77567499999999,64.12323750000002,126.3206,363.77083749999997,1074.21305,1165.4866499999998,2816.6439000000046
15.0,63.841025,65.0003125,200.1692,404.24363750000003,1082.300175,1346.6810899999994,3104.3986250000003
16.0,63.88015,112.00093749999999,328.8181,435.238875,1088.52155,1393.99784,3391.047495
17.0,63.9363,112.9189125,348.00415,680.9485374999999,1128.5382,1459.02953,3600.2554800000003
18.0,64.0037,125.6252,353.0082,881.9907125,1139.69435,1788.1728199999989,3667.693405000002
19.0,64.12842500000001,144.3515125,382.16385,1071.12735,1203.859575,2028.9753649999993,4108.227790000001
20.0,94.712275,248.122275,430.66895,1081.9341125,1368.1691999999998,2142.403785,4191.116590000001
