pktloss,percent025,percent0375,percent05,percent0625,percent075,percent085,percent095
0.0,17.8347,17.935325,18.0803,18.392875,18.910474999999998,19.614694999999998,20.98493
0.1,17.8236,17.909125000000003,18.01215,18.19605,18.57985,19.1051,20.21961
0.5,17.775675,17.834562499999997,17.90755,18.0165125,18.231550000000002,18.69193,21.72633
1.0,17.758274999999998,17.8110625,17.8752,17.971175000000002,18.178225,18.688254999999998,28.449950000000005
1.5,17.739075,17.8037,17.879649999999998,17.9888125,18.245325,19.273135,224.80803000000003
2.0,17.7496,17.8114,17.88915,18.01885,18.3817,23.126545,231.591445
2.5,17.7547,17.822362499999997,17.9146,18.1057,18.76005,23.391715,268.13670499999995
3.0,17.764075,17.842662500000003,17.9615,18.178425,19.674775,24.25661999999999,1028.8155450000002
4.0,17.7709,17.8571,18.011699999999998,18.451237499999998,23.307375,56.881994999999996,1037.740535
5.0,17.817649999999997,17.9345,18.1694,19.923399999999997,24.158575,232.78245,1044.49361
6.0,17.841375,18.0124,18.421950000000002,23.316387499999998,43.1986,264.11338,1051.4444500000002
7.0,17.87225,18.093725,18.8776,23.521700000000003,76.36885000000001,271.57944499999974,1060.467905
8.0,17.9339,18.245437499999998,23.1812,25.133074999999998,233.07777500000003,1020.81943,1079.921315
9.0,17.971675,18.400925,23.354799999999997,28.9827625,238.75955,1031.864075,1272.2821800000002
10.0,18.036225,18.870512500000004,23.5581,42.233625,245.944625,1035.952125,1326.22601
11.0,18.174275,23.210974999999998,24.245150000000002,231.269225,285.938925,1045.31378,1795.0219500000003
12.0,18.274949999999997,23.3502625,28.977400000000003,234.17408749999998,676.3164499999999,1049.120915,2049.6036599999998
13.0,18.5003,23.53425,30.475099999999998,238.90165,1024.837,1064.1248099999998,2272.4665400000004
14.0,19.8094,24.1004375,58.0494,245.5623625,1034.2617,1244.436115,3052.66921
15.0,23.0715,24.23235,60.2912,255.020825,1035.203875,1256.5244149999999,3085.141665
16.0,23.382725,29.057362500000004,234.31394999999998,457.0567125,1046.2627,1300.1679449999992,3372.684970000002
17.0,23.525550000000003,34.05545,238.27825,483.84135,1049.633225,1440.2518999999998,3299.5446500000003
18.0,23.70085,40.673075,243.18335000000002,892.15165,1084.0671750000001,1718.583555,3875.096265000002
19.0,24.152250000000002,230.7455875,250.70069999999998,1025.55185,1249.292075,2014.1516099999976,3943.6921600000023
20.0,28.624799999999997,233.35422499999999,272.81115,1038.1941,1293.885,2305.62981,4584.264545000002
